,Speaker,Speaker Party,"('allgemein', 'volksinitiativ')","('antrag', 'kommission')","('antrag', 'mehrheit')","('antrag', 'mind')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'or')","('aussenpolit', 'kommission')","('bilateral', 'abkomm')","('bitt', 'antrag')","('bitt', 'deshalb')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesrat', 'villig')","('d', 'h')","('darum', 'geht')","('de', 'dardel')","('drei', 'jahr')","('einseit', 'massnahm')","('erneuerbar', 'energi')","('europa', 'union')","('flankier', 'massnahm')","('flughaf', 'zurich')","('folg', 'geb')","('frag', 'herrn')","('fried', 'sicherheitspolit')","('ganz', 'klar')","('ganz', 'schweiz')","('ganz', 'wichtig')","('geht', 'darum')","('geltend', 'recht')","('gemass', 'artikel')","('herr', 'kolleg')","('herr', 'schluer')","('initiativ', 'folg')","('inn', 'sich')","('kanton', 'uri')","('kanton', 'zurich')","('kenntnis', 'nehm')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('konstruktiv', 'referendum')","('konsumentinn', 'konsument')","('mehr', 'benotigt')","('mehr', 'geld')","('mehrheit', 'kommission')","('mehrheit', 'svpfraktion')","('mieterinn', 'miet')","('million', 'frank')","('mind', 'i')","('mind', 'ii')","('mocht', 'daran')","('nach', 'jahr')","('nam', 'kommission')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('neu', 'steu')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('pro', 'helvetia')","('pro', 'jahr')","('servic', 'public')","('spfraktion', 'bitt')","('spfraktion', 'mocht')","('spfraktion', 'unterstutzt')","('st', 'gall')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'stimmt')","('svpfraktion', 'unterstutzt')","('uns', 'kommission')","('vier', 'jahr')","('vorstoss', 'rahm')","('zweit', 'etapp')","('zweit', 'saul')"
47,Walter Frey,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
48,Walter Glur,Schweizerische Volkspartei (SVP),0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Walter Schmied,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Alexander Tschäppät,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.041666666666666664,0.0,0.020833333333333332,0.0,0.0625,0.0,0.0,0.0,0.041666666666666664,0.0,0.0625,0.0625,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0
51,Andrea Hämmerle,Sozialdemokratische Partei der Schweiz (SP),0.0,0.005714285714285714,0.0,0.06285714285714286,0.0,0.0,0.0,0.03428571428571429,0.0,0.0,0.06285714285714286,0.017142857142857144,0.02857142857142857,0.0,0.0,0.011428571428571429,0.02857142857142857,0.0,0.0,0.005714285714285714,0.0,0.0,0.03428571428571429,0.0,0.005714285714285714,0.022857142857142857,0.0,0.0,0.06285714285714286,0.005714285714285714,0.0,0.017142857142857144,0.011428571428571429,0.0,0.0,0.0,0.017142857142857144,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.011428571428571429,0.0,0.0,0.17714285714285713,0.02857142857142857,0.017142857142857144,0.0,0.0,0.0,0.02857142857142857,0.005714285714285714,0.0,0.05714285714285714,0.09714285714285714,0.0,0.022857142857142857,0.045714285714285714,0.005714285714285714,0.0,0.005714285714285714,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.011428571428571429,0.0,0.005714285714285714,0.0
52,Andreas Gross,Sozialdemokratische Partei der Schweiz (SP),0.20098039215686275,0.014705882352941176,0.014705882352941176,0.03431372549019608,0.00980392156862745,0.0,0.004901960784313725,0.04411764705882353,0.0,0.004901960784313725,0.0,0.004901960784313725,0.00980392156862745,0.0,0.0,0.0,0.0196078431372549,0.014705882352941176,0.024509803921568627,0.004901960784313725,0.0,0.0,0.024509803921568627,0.0,0.0,0.014705882352941176,0.004901960784313725,0.0196078431372549,0.004901960784313725,0.004901960784313725,0.058823529411764705,0.03431372549019608,0.004901960784313725,0.0,0.0,0.029411764705882353,0.0196078431372549,0.0,0.0,0.0196078431372549,0.024509803921568627,0.004901960784313725,0.00980392156862745,0.0,0.07352941176470588,0.0,0.0,0.014705882352941176,0.05392156862745098,0.0,0.0,0.004901960784313725,0.004901960784313725,0.0,0.014705882352941176,0.004901960784313725,0.0,0.00980392156862745,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.004901960784313725,0.0,0.0,0.014705882352941176,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.03431372549019608,0.0,0.0,0.0
53,Anita Fetz,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.048,0.008,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.024,0.024,0.0,0.008,0.024,0.064,0.0,0.024,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.032,0.04,0.032,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.016,0.0,0.0,0.0,0.016,0.0,0.064,0.048,0.0,0.0,0.2,0.008,0.016,0.016,0.0,0.0,0.056,0.0,0.0,0.0,0.008,0.008,0.032,0.0,0.016,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0
54,Anita Thanei,Sozialdemokratische Partei der Schweiz (SP),0.0,0.004149377593360996,0.012448132780082987,0.03941908713692946,0.0,0.03734439834024896,0.0,0.04149377593360996,0.026970954356846474,0.0,0.0,0.008298755186721992,0.06846473029045644,0.0,0.002074688796680498,0.002074688796680498,0.08091286307053942,0.002074688796680498,0.029045643153526972,0.01037344398340249,0.0,0.0,0.0,0.0,0.004149377593360996,0.024896265560165973,0.0,0.0,0.0,0.004149377593360996,0.0,0.008298755186721992,0.04564315352697095,0.022821576763485476,0.002074688796680498,0.0,0.022821576763485476,0.0,0.0,0.0,0.0,0.01867219917012448,0.014522821576763486,0.06016597510373444,0.0,0.0,0.0,0.0,0.07883817427385892,0.0,0.06431535269709543,0.006224066390041493,0.002074688796680498,0.029045643153526972,0.012448132780082987,0.002074688796680498,0.01037344398340249,0.029045643153526972,0.0,0.0,0.0,0.07468879668049792,0.0,0.01037344398340249,0.004149377593360996,0.006224066390041493,0.0,0.004149377593360996,0.01037344398340249,0.014522821576763486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.043568464730290454,0.0,0.0,0.0
55,Barbara Haering,Sozialdemokratische Partei der Schweiz (SP),0.0,0.010869565217391304,0.0,0.043478260869565216,0.010869565217391304,0.0,0.25,0.043478260869565216,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.043478260869565216,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20652173913043478,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.021739130434782608,0.05434782608695652,0.0,0.0,0.0,0.0,0.010869565217391304,0.021739130434782608,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05434782608695652,0.0,0.0,0.0,0.08695652173913043,0.0,0.021739130434782608,0.0,0.0,0.0,0.043478260869565216,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0
56,Barbara Marty Kälin,Sozialdemokratische Partei der Schweiz (SP),0.0,0.013157894736842105,0.02631578947368421,0.013157894736842105,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.013157894736842105,0.18421052631578946,0.039473684210526314,0.0,0.039473684210526314,0.013157894736842105,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.17105263157894737,0.039473684210526314,0.06578947368421052,0.0,0.02631578947368421,0.0,0.013157894736842105,0.0,0.0,0.07894736842105263,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0
57,Boris Banga,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.06,0.11,0.01,0.0,0.06,0.06,0.0,0.01,0.0,0.03,0.01,0.01,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.08,0.05,0.0,0.01,0.0,0.0,0.02,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.08,0.02,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0
58,Christine Goll,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.027548209366391185,0.12396694214876033,0.01652892561983471,0.01652892561983471,0.0,0.04132231404958678,0.008264462809917356,0.0,0.0,0.024793388429752067,0.030303030303030304,0.027548209366391185,0.0,0.024793388429752067,0.027548209366391185,0.005509641873278237,0.0,0.011019283746556474,0.0,0.0,0.0,0.008264462809917356,0.0,0.0,0.0027548209366391185,0.0,0.01928374655647383,0.005509641873278237,0.0,0.027548209366391185,0.01928374655647383,0.0027548209366391185,0.0,0.0,0.0027548209366391185,0.0,0.0,0.01928374655647383,0.01652892561983471,0.008264462809917356,0.0,0.0027548209366391185,0.0,0.02203856749311295,0.0027548209366391185,0.011019283746556474,0.027548209366391185,0.0,0.005509641873278237,0.1322314049586777,0.024793388429752067,0.03581267217630854,0.01928374655647383,0.005509641873278237,0.0,0.008264462809917356,0.0,0.0,0.0,0.049586776859504134,0.0,0.030303030303030304,0.0,0.0,0.0027548209366391185,0.024793388429752067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.046831955922865015
59,Claude Janiak,Sozialdemokratische Partei der Schweiz (SP),0.05045871559633028,0.027522935779816515,0.009174311926605505,0.05963302752293578,0.0,0.0045871559633027525,0.013761467889908258,0.14678899082568808,0.0,0.009174311926605505,0.0,0.05045871559633028,0.03211009174311927,0.0045871559633027525,0.0045871559633027525,0.0,0.05045871559633028,0.0,0.0,0.0,0.0,0.0045871559633027525,0.0,0.0,0.0,0.013761467889908258,0.0,0.0,0.0045871559633027525,0.0045871559633027525,0.0,0.045871559633027525,0.01834862385321101,0.009174311926605505,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0045871559633027525,0.0045871559633027525,0.04128440366972477,0.009174311926605505,0.013761467889908258,0.0,0.0,0.0,0.045871559633027525,0.0,0.0,0.013761467889908258,0.01834862385321101,0.013761467889908258,0.0045871559633027525,0.0045871559633027525,0.013761467889908258,0.04128440366972477,0.0,0.0,0.0045871559633027525,0.13302752293577982,0.0045871559633027525,0.0045871559633027525,0.0045871559633027525,0.0,0.0,0.0,0.0045871559633027525,0.022935779816513763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525,0.013761467889908258,0.0,0.0,0.0
60,Doris Stump,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.025423728813559324,0.059322033898305086,0.0,0.0,0.0,0.025423728813559324,0.0,0.0,0.0,0.03389830508474576,0.025423728813559324,0.01694915254237288,0.01694915254237288,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.09322033898305085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.025423728813559324,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.025423728813559324,0.0,0.0,0.01694915254237288,0.00847457627118644,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.01694915254237288,0.17796610169491525,0.01694915254237288,0.03389830508474576,0.00847457627118644,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.00847457627118644,0.0,0.09322033898305085,0.0,0.025423728813559324,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09322033898305085,0.0,0.0,0.0
61,Ernst Leuenberger,Sozialdemokratische Partei der Schweiz (SP),0.0,0.014367816091954023,0.008620689655172414,0.022988505747126436,0.005747126436781609,0.017241379310344827,0.0,0.07471264367816093,0.0,0.0,0.005747126436781609,0.017241379310344827,0.005747126436781609,0.008620689655172414,0.022988505747126436,0.07183908045977011,0.020114942528735632,0.014367816091954023,0.0,0.014367816091954023,0.005747126436781609,0.0,0.0,0.005747126436781609,0.008620689655172414,0.06609195402298851,0.011494252873563218,0.0,0.05459770114942529,0.0,0.014367816091954023,0.022988505747126436,0.017241379310344827,0.005747126436781609,0.005747126436781609,0.0,0.017241379310344827,0.005747126436781609,0.0,0.022988505747126436,0.031609195402298854,0.031609195402298854,0.0028735632183908046,0.0,0.0,0.005747126436781609,0.0,0.0,0.011494252873563218,0.0,0.0,0.08620689655172414,0.008620689655172414,0.011494252873563218,0.0,0.011494252873563218,0.011494252873563218,0.0,0.0,0.0,0.04597701149425287,0.022988505747126436,0.0,0.014367816091954023,0.04597701149425287,0.0,0.0,0.0,0.0,0.02586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.008620689655172414,0.0,0.02586206896551724,0.0
62,Erwin Jutzet,Sozialdemokratische Partei der Schweiz (SP),0.0,0.005154639175257732,0.015463917525773196,0.0979381443298969,0.005154639175257732,0.005154639175257732,0.0,0.07731958762886598,0.020618556701030927,0.005154639175257732,0.0,0.015463917525773196,0.08247422680412371,0.015463917525773196,0.015463917525773196,0.0,0.02577319587628866,0.02577319587628866,0.010309278350515464,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.015463917525773196,0.0,0.0,0.010309278350515464,0.010309278350515464,0.0,0.05154639175257732,0.010309278350515464,0.020618556701030927,0.005154639175257732,0.020618556701030927,0.005154639175257732,0.0,0.0,0.0,0.005154639175257732,0.010309278350515464,0.005154639175257732,0.14948453608247422,0.0,0.005154639175257732,0.0,0.0,0.015463917525773196,0.0,0.0,0.02577319587628866,0.010309278350515464,0.020618556701030927,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.020618556701030927,0.07216494845360824,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.005154639175257732,0.03608247422680412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015463917525773196,0.0,0.0,0.0
63,Fabio Pedrina,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
64,Franco Cavalli,Sozialdemokratische Partei der Schweiz (SP),0.0,0.009523809523809525,0.02857142857142857,0.14285714285714285,0.009523809523809525,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0380952380952381,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.1619047619047619,0.009523809523809525,0.0,0.01904761904761905,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.009523809523809525,0.01904761904761905,0.0,0.0,0.1523809523809524,0.06666666666666667,0.02857142857142857,0.0,0.01904761904761905,0.0,0.01904761904761905,0.0,0.0,0.0,0.08571428571428572,0.0,0.10476190476190476,0.0,0.0,0.01904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Gian-Reto Plattner,Sozialdemokratische Partei der Schweiz (SP),0.0,0.03412073490813648,0.031496062992125984,0.09186351706036745,0.08136482939632546,0.0,0.0,0.05511811023622047,0.0,0.0,0.0,0.007874015748031496,0.015748031496062992,0.010498687664041995,0.007874015748031496,0.031496062992125984,0.01837270341207349,0.010498687664041995,0.0,0.03674540682414698,0.0,0.0,0.0,0.0,0.0026246719160104987,0.031496062992125984,0.007874015748031496,0.0,0.026246719160104987,0.005249343832020997,0.0026246719160104987,0.03412073490813648,0.010498687664041995,0.007874015748031496,0.0,0.0,0.015748031496062992,0.0,0.0,0.0026246719160104987,0.015748031496062992,0.07349081364829396,0.010498687664041995,0.007874015748031496,0.0,0.0026246719160104987,0.0,0.005249343832020997,0.010498687664041995,0.0,0.0,0.14435695538057744,0.010498687664041995,0.005249343832020997,0.0026246719160104987,0.023622047244094488,0.0,0.0,0.0,0.007874015748031496,0.0026246719160104987,0.023622047244094488,0.0,0.013123359580052493,0.0,0.0,0.0,0.0,0.013123359580052493,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023622047244094488,0.0026246719160104987,0.0,0.013123359580052493
66,Hans Widmer,Sozialdemokratische Partei der Schweiz (SP),0.0,0.005319148936170213,0.015957446808510637,0.06382978723404255,0.02127659574468085,0.005319148936170213,0.0,0.07446808510638298,0.0,0.0,0.0,0.02127659574468085,0.0,0.031914893617021274,0.0,0.015957446808510637,0.015957446808510637,0.015957446808510637,0.0,0.010638297872340425,0.0,0.005319148936170213,0.005319148936170213,0.0,0.0,0.0,0.005319148936170213,0.0,0.010638297872340425,0.0,0.0,0.015957446808510637,0.0,0.010638297872340425,0.005319148936170213,0.026595744680851064,0.0,0.0,0.005319148936170213,0.0,0.026595744680851064,0.010638297872340425,0.0,0.005319148936170213,0.02127659574468085,0.005319148936170213,0.0,0.010638297872340425,0.010638297872340425,0.0,0.0,0.20212765957446807,0.031914893617021274,0.02127659574468085,0.005319148936170213,0.010638297872340425,0.015957446808510637,0.02127659574468085,0.0,0.0,0.0,0.010638297872340425,0.015957446808510637,0.0425531914893617,0.0,0.010638297872340425,0.010638297872340425,0.005319148936170213,0.0,0.0797872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03723404255319149,0.0,0.0,0.0
67,Hans Zbinden,Sozialdemokratische Partei der Schweiz (SP),0.0,0.025,0.025,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.025,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.075,0.075,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.125,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.025,0.05,0.025,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Hans-Jürg Fehr,Sozialdemokratische Partei der Schweiz (SP),0.0,0.019801980198019802,0.0,0.034653465346534656,0.0049504950495049506,0.009900990099009901,0.0,0.04455445544554455,0.0,0.0,0.0,0.009900990099009901,0.0,0.01485148514851485,0.0049504950495049506,0.009900990099009901,0.024752475247524754,0.019801980198019802,0.0,0.009900990099009901,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0297029702970297,0.039603960396039604,0.0049504950495049506,0.0,0.024752475247524754,0.0,0.0,0.009900990099009901,0.019801980198019802,0.0,0.0,0.01485148514851485,0.01485148514851485,0.0,0.0,0.039603960396039604,0.0049504950495049506,0.01485148514851485,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0049504950495049506,0.039603960396039604,0.0,0.0,0.10396039603960396,0.0049504950495049506,0.024752475247524754,0.0,0.019801980198019802,0.009900990099009901,0.0049504950495049506,0.0,0.0,0.034653465346534656,0.13366336633663367,0.0,0.039603960396039604,0.0297029702970297,0.0,0.0,0.0049504950495049506,0.009900990099009901,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.039603960396039604,0.0,0.0,0.01485148514851485
69,Hildegard Fässler-Osterwalder,Sozialdemokratische Partei der Schweiz (SP),0.0,0.00487012987012987,0.021103896103896104,0.07467532467532467,0.011363636363636364,0.00487012987012987,0.0016233766233766235,0.056818181818181816,0.0,0.0,0.0,0.011363636363636364,0.00487012987012987,0.017857142857142856,0.0,0.05194805194805195,0.00974025974025974,0.00974025974025974,0.0016233766233766235,0.017857142857142856,0.0,0.011363636363636364,0.0,0.0016233766233766235,0.0,0.016233766233766232,0.006493506493506494,0.0,0.04220779220779221,0.00487012987012987,0.016233766233766232,0.056818181818181816,0.00487012987012987,0.003246753246753247,0.003246753246753247,0.006493506493506494,0.006493506493506494,0.0,0.0,0.00487012987012987,0.0016233766233766235,0.006493506493506494,0.0,0.00487012987012987,0.0,0.022727272727272728,0.0016233766233766235,0.021103896103896104,0.025974025974025976,0.0,0.011363636363636364,0.20616883116883117,0.02922077922077922,0.027597402597402596,0.00487012987012987,0.01948051948051948,0.0016233766233766235,0.00487012987012987,0.0,0.0,0.0016233766233766235,0.04383116883116883,0.0,0.016233766233766232,0.00487012987012987,0.0,0.006493506493506494,0.006493506493506494,0.00974025974025974,0.008116883116883116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00974025974025974,0.01461038961038961,0.0,0.0,0.003246753246753247
70,Jacqueline Fehr,Sozialdemokratische Partei der Schweiz (SP),0.0,0.010638297872340425,0.02127659574468085,0.047872340425531915,0.005319148936170213,0.0,0.03723404255319149,0.005319148936170213,0.0,0.005319148936170213,0.0,0.026595744680851064,0.047872340425531915,0.005319148936170213,0.0,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0425531914893617,0.015957446808510637,0.0,0.0,0.026595744680851064,0.0,0.015957446808510637,0.02127659574468085,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.005319148936170213,0.07446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.18085106382978725,0.026595744680851064,0.031914893617021274,0.0,0.010638297872340425,0.0,0.015957446808510637,0.0,0.0,0.015957446808510637,0.0797872340425532,0.0,0.07446808510638298,0.0,0.010638297872340425,0.0,0.02127659574468085,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.026595744680851064,0.0
71,Jost Gross,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0019455252918287938,0.009727626459143969,0.07587548638132295,0.0038910505836575876,0.04669260700389105,0.0,0.08560311284046693,0.023346303501945526,0.0,0.013618677042801557,0.01556420233463035,0.04085603112840467,0.027237354085603113,0.005836575875486381,0.0038910505836575876,0.023346303501945526,0.007782101167315175,0.021400778210116732,0.013618677042801557,0.0,0.0,0.0,0.0019455252918287938,0.0,0.027237354085603113,0.0,0.0,0.05058365758754864,0.0019455252918287938,0.017509727626459144,0.029182879377431907,0.021400778210116732,0.005836575875486381,0.0019455252918287938,0.0,0.011673151750972763,0.0,0.0,0.009727626459143969,0.007782101167315175,0.013618677042801557,0.009727626459143969,0.019455252918287938,0.0,0.0038910505836575876,0.0,0.0,0.02529182879377432,0.0,0.0038910505836575876,0.054474708171206226,0.029182879377431907,0.021400778210116732,0.009727626459143969,0.0019455252918287938,0.011673151750972763,0.048638132295719845,0.0,0.0,0.007782101167315175,0.042801556420233464,0.0,0.029182879377431907,0.0019455252918287938,0.0019455252918287938,0.0038910505836575876,0.0038910505836575876,0.007782101167315175,0.023346303501945526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038910505836575876,0.0038910505836575876,0.0,0.0019455252918287938,0.007782101167315175
