,Speaker Party,Speaker,"('ablehn', 'motion')","('absatz', 'buchstab')","('absatz', 'litera')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'wurd')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('ausserhalb', 'bauzon')","('automat', 'informationsaustausch')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('bericht', 'kommission')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'mehrheit')","('bitt', 'minderheitsantrag')","('buchstab', 'a')","('buchstab', 'b')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'empfiehlt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('cvpfraktion', 'begrusst')","('cvpfraktion', 'eintret')","('cvpfraktion', 'unterstutzt')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darf', 'sag')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('deshalb', 'glaub')","('differenz', 'nationalrat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('diskussion', 'einverstand')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('empfiehlt', 'stimm')","('enthalt', 'abgelehnt')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('erwahnt', 'word')","('etwa', 'million')","('etwa', 'prozent')","('europa', 'gerichtshof')","('europa', 'union')","('fakultativ', 'referendum')","('fassung', 'bundesrat')","('fassung', 'mehrheit')","('fassung', 'nationalrat')","('fdpfraktion', 'bitt')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'unterstutzt')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'forst')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('frau', 'sommaruga')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bieri')","('herr', 'bundesrat')","('herr', 'david')","('herr', 'jenny')","('herr', 'kolleg')","('herr', 'leuenberg')","('herr', 'nationalrat')","('herr', 'stahelin')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'bundesrat')","('herrn', 'david')","('herrn', 'kolleg')","('herrn', 'standerat')","('heut', 'geltend')","('heut', 'morg')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('insof', 'glaub')","('international', 'organisation')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'thurgau')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('landlich', 'raum')","('lasst', 'mitteil')","('le', 'conseil')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('mehr', 'geld')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'unterstutz')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('meinung', 'kommission')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'beton')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('mocht', 'nochmal')","('motion', 'abzulehn')","('motion', 'anzunehm')","('motion', 'nationalrat')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'kommission')","('nam', 'mehrheit')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'beschloss')","('nationalrat', 'fassung')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('offent', 'verkehr')","('organisation', 'arbeitswelt')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('postulat', 'uberweis')","('pro', 'helvetia')","('recht', 'gesagt')","('rentnerinn', 'rentn')","('richtig', 'gesagt')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('schluss', 'gekomm')","('schon', 'gesagt')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'tourismus')","('schweizer', 'nationalbank')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('standort', 'schweiz')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('stimm', 'abgelehnt')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('verdeckt', 'ermittl')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vollig', 'klar')","('vorberat', 'kommission')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('vorlieg', 'motion')","('worum', 'geht')","('wurd', 'kommission')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'drittel')","('zweit', 'saul')"
95,Schweizerische Volkspartei (SVP),Alex Kuprecht,0,1,3,3,0,3,2,4,3,9,3,1,2,3,13,19,2,3,2,0,0,0,0,1,2,1,0,15,8,0,7,1,18,0,0,1,3,2,3,3,1,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,1,3,0,0,0,2,0,2,0,1,0,3,0,0,0,0,0,6,0,0,0,1,6,0,1,0,0,1,3,0,0,10,8,1,1,6,0,0,1,1,0,5,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,7,1,0,0,2,2,1,2,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,1,13,1,1,0,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,1,2,2,0,10,1,0,0,0,2,0,6,0,0,0,1,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,6,0,0,10,0,2,2,5,1,7
96,Schweizerische Volkspartei (SVP),Bruno Zuppiger,0,5,0,0,0,2,3,0,5,9,20,2,1,3,2,19,2,2,0,0,0,0,3,6,0,2,0,1,2,0,4,0,0,0,4,6,2,1,16,0,1,1,0,2,2,1,0,0,11,0,8,3,0,0,0,0,4,1,0,0,0,2,0,0,0,1,9,1,0,3,3,0,0,1,4,0,6,0,2,16,7,0,0,1,2,0,2,0,0,0,0,0,7,0,0,0,2,0,0,3,2,0,0,7,0,0,0,6,6,4,3,0,0,4,0,0,5,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,4,0,2,2,2,1,0,0,0,1,0,0,2,0,0,2,0,7,1,1,0,0,0,0,0,0,4,0,1,0,0,3,15,0,1,0,31,4,1,1,74,1,3,0,0,0,0,0,0,3,0,6,0,0,0,1,3,0,15,0,0,1,2,7,0,18,0,0,2,0,0,0,3,0,1,1,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,25,5,0,5,0,0,0,3,1,5,2,0,0,4,0,0,9,0,0,3,15,0,0,0,2,6,0,4,2,0
97,Schweizerische Volkspartei (SVP),Caspar Baader,0,1,3,0,0,0,1,1,0,3,20,0,1,3,0,29,0,1,2,0,0,0,1,2,5,0,0,4,0,2,3,6,26,2,3,0,1,0,5,1,2,0,0,4,1,1,5,1,4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,1,0,0,0,1,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,15,1,0,0,5,0,0,2,2,0,0,6,2,1,1,22,6,0,7,0,0,0,1,0,17,0,0,5,0,0,0,0,1,4,0,1,0,0,5,1,12,0,0,0,7,33,0,0,0,1,3,2,1,0,0,0,0,4,1,0,0,3,0,0,0,0,2,0,2,0,0,13,17,0,2,1,0,1,1,0,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,0,0,1,5,0,16,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,6,0,0,0,0,0,6,0,1,4,1,0,0,0,0,0,1,1,0,8,2,0,0,0,1,1,2,1,2,0
98,Schweizerische Volkspartei (SVP),Christian Miesch,0,0,0,4,0,0,0,0,0,1,6,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,2,0,2,0,0,2,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
99,Schweizerische Volkspartei (SVP),Christian Speck,0,0,0,0,0,3,0,0,1,0,6,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1
100,Schweizerische Volkspartei (SVP),Christoffel Brändli,9,0,0,0,0,14,2,8,3,5,9,0,14,0,0,5,0,2,0,0,0,8,6,3,2,2,15,0,3,0,8,0,15,0,0,0,0,0,2,0,1,27,0,4,1,0,3,0,4,1,0,0,3,0,0,0,5,8,1,11,0,0,1,2,0,2,0,0,5,0,0,5,0,0,0,0,1,27,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,10,2,0,0,0,8,3,2,0,9,18,7,0,0,1,1,2,0,2,12,3,5,6,4,0,3,0,0,5,0,1,0,0,5,2,2,0,0,2,0,0,0,0,2,0,1,1,20,1,0,4,0,4,1,5,1,0,3,0,0,0,0,12,2,0,0,0,10,0,0,0,0,2,1,0,37,0,3,1,6,6,6,1,3,5,1,13,0,0,0,3,1,0,0,0,0,15,5,8,0,12,0,1,12,1,0,1,6,3,0,1,3,9,13,12,0,1,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,21,0,0,0,4,0,3,8,2,0
101,Schweizerische Volkspartei (SVP),Christoph Blocher,10,35,4,1,0,8,45,47,17,57,134,5,5,3,0,184,11,14,17,0,0,0,0,0,17,0,0,6,12,0,91,11,14,7,71,29,16,17,36,62,33,21,8,14,11,13,0,52,8,11,19,0,9,0,0,0,0,3,38,5,27,129,3,2,2,7,1,3,0,2,1,40,2,0,0,10,102,0,17,1,17,7,50,20,98,48,13,0,0,0,0,0,0,6,22,0,5,12,2,0,26,0,20,26,0,7,9,82,28,47,60,64,3,5,7,2,6,35,0,1,21,0,22,1,57,3,13,0,0,7,16,2,0,1,14,18,13,0,7,1,1,38,7,2,18,9,0,15,40,1,8,26,7,0,0,0,0,0,37,1,0,0,0,16,64,0,0,10,0,74,3,0,8,3,38,2,14,0,9,3,15,8,0,23,16,0,0,1,0,0,0,4,6,1,29,0,0,27,0,1,0,12,0,1,0,54,0,14,4,0,2,1,0,18,0,0,2,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,1,29,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,23,18,0,29,34,56,35,4,44,3,14,18,4,0
102,Schweizerische Volkspartei (SVP),Christoph Mörgeli,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0
103,Schweizerische Volkspartei (SVP),Elmar Bigger,0,2,0,0,0,0,1,0,0,1,3,0,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
104,Schweizerische Volkspartei (SVP),Ernst Schibli,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,16,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,2,0,1,1,3,0,0,0,0,1,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,11,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0
105,Schweizerische Volkspartei (SVP),Felix Müri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
106,Schweizerische Volkspartei (SVP),Fritz Abraham Oehrli,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0
107,Schweizerische Volkspartei (SVP),Hannes Germann,2,24,3,0,7,6,0,7,5,12,12,2,2,1,2,115,2,1,0,1,0,2,13,3,7,3,0,5,13,1,7,2,2,2,6,2,13,6,9,5,0,1,1,6,5,4,0,1,17,1,2,0,7,0,0,0,1,0,3,1,1,13,0,0,0,4,11,0,0,0,13,5,0,3,2,4,12,4,5,1,4,0,2,1,11,2,10,0,0,0,0,0,13,1,0,0,8,3,2,1,0,0,8,11,4,4,4,6,4,23,14,4,0,2,0,1,19,2,0,4,0,0,1,0,0,1,0,0,0,5,13,1,6,0,1,4,3,8,0,0,0,4,0,3,13,2,2,4,4,7,1,4,0,3,2,0,0,0,1,0,0,0,0,13,13,0,0,0,6,6,1,0,30,1,1,1,2,0,4,0,3,4,2,2,0,0,0,9,1,0,0,16,3,7,4,4,0,21,0,0,0,0,0,0,3,2,0,3,0,0,5,0,2,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,3,17,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,6,0,0,3,3,0,0,0,3,3,1,0,1,9
108,Schweizerische Volkspartei (SVP),Hans Fehr,0,2,0,1,0,0,0,0,0,1,12,0,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,1,4,2,0,0,0,0,0,0,0,1,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,4,16,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,1,6,0,4,0,2,0,0,0
109,Schweizerische Volkspartei (SVP),Hans Hofmann,0,3,0,0,0,6,4,6,5,3,7,0,9,0,2,18,0,0,0,1,0,0,0,0,15,3,0,2,4,0,5,1,7,0,2,1,5,2,8,4,0,1,0,1,3,0,10,0,4,4,1,4,0,0,0,0,9,1,1,1,1,0,0,2,0,1,0,3,0,1,12,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,0,1,4,0,0,0,0,0,1,16,0,0,8,1,1,3,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,4,1,0,2,0,0,29,0,1,1,1,0,1,8,0,2,1,0,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,2,1,0,21,0,1,2,2,0,0,1,0,7,0,7,0,0,0,2,0,0,0,2,1,2,5,0,0,19,0,0,3,0,0,0,7,0,0,2,1,1,1,1,0,4,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,7,1,1,4,10,0,0,1,0,2,1,2,1,0
110,Schweizerische Volkspartei (SVP),Hans Kaufmann,0,3,1,0,0,0,1,2,5,10,32,1,0,2,0,20,1,0,0,0,3,0,1,3,3,0,0,10,0,0,4,0,7,0,6,3,2,3,13,0,2,0,2,2,0,0,3,1,3,0,0,2,3,0,0,0,0,1,1,5,0,0,0,1,1,1,8,0,0,0,0,4,0,5,3,0,8,0,2,8,6,0,0,0,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,13,1,0,6,14,3,1,1,2,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,5,0,4,8,2,0,1,0,0,4,1,4,6,2,9,2,0,2,2,0,0,1,0,0,0,0,10,0,2,0,0,3,18,0,0,20,5,7,0,0,120,1,15,0,0,0,9,2,1,0,0,18,0,0,0,8,0,0,4,0,0,0,0,0,0,13,0,0,2,0,0,0,19,1,0,1,3,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,20,2,1,0,0,0,2,2,0,2,1,0,10,1,0,0,0,0,0,0,11,1,0,0,2,4,1,5,11,0
111,Schweizerische Volkspartei (SVP),Hans Lauri,1,6,0,0,3,4,13,11,0,14,19,1,3,4,1,52,4,3,0,0,0,0,4,2,13,6,1,2,12,0,11,0,7,0,4,0,8,8,33,1,2,5,0,3,2,4,0,0,13,3,2,0,1,0,0,0,8,6,7,13,1,0,1,5,2,7,17,0,0,5,6,2,0,0,0,5,13,4,0,2,3,0,0,5,9,4,5,0,0,0,0,0,6,1,0,0,3,11,5,8,0,1,4,6,14,0,6,23,3,12,12,1,0,0,11,0,25,1,1,31,0,0,1,0,0,2,0,1,0,0,14,0,1,0,0,1,1,7,9,0,0,1,1,2,9,4,0,3,3,1,2,1,1,4,7,0,0,0,0,1,1,0,0,0,22,0,0,0,4,4,1,0,96,1,1,3,4,0,1,0,2,1,3,18,0,0,0,5,0,0,0,1,1,1,5,18,0,14,0,0,11,3,1,0,24,1,7,5,1,0,2,5,0,12,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,1,6,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,5,0,9,4,2,0,0,1,1,7,2,10,1,0
112,Schweizerische Volkspartei (SVP),Hans Rutschmann,0,2,0,0,0,2,5,1,7,1,8,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,6,2,0,8,0,1,1,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,4,0,0,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,8,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,2,1,0,2,1,0,0,0,0,11,0,4,0,0,1,0,0,1,4,0,2,0,0,0,1,2,0,12,1,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6,0,0,1,5,0,0,2,0,0,3,0,0,1,0,0,3,6,0,0,0,0,1,1,0,0,0
