,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('herrn', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
48,Sebastian Frehner,Schweizerische Volkspartei (SVP),0.004329004329004329,0.0,0.0,0.012987012987012988,0.0,0.008658008658008658,0.08225108225108226,0.004329004329004329,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.004329004329004329,0.0,0.008658008658008658,0.0,0.0,0.012987012987012988,0.004329004329004329,0.0,0.004329004329004329,0.0,0.0,0.012987012987012988,0.008658008658008658,0.0,0.0,0.0,0.008658008658008658,0.0,0.004329004329004329,0.0,0.008658008658008658,0.0,0.0,0.0,0.008658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004329004329004329,0.0,0.012987012987012988,0.0,0.004329004329004329,0.0,0.008658008658008658,0.0,0.025974025974025976,0.0,0.0,0.0,0.008658008658008658,0.004329004329004329,0.017316017316017316,0.008658008658008658,0.008658008658008658,0.012987012987012988,0.0,0.0,0.004329004329004329,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.004329004329004329,0.0,0.004329004329004329,0.008658008658008658,0.004329004329004329,0.0,0.004329004329004329,0.0,0.008658008658008658,0.0,0.0,0.0,0.004329004329004329,0.0,0.0,0.017316017316017316,0.012987012987012988,0.08225108225108226,0.0,0.004329004329004329,0.0,0.0,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.004329004329004329,0.0,0.017316017316017316,0.0,0.0,0.012987012987012988,0.0,0.004329004329004329,0.05194805194805195,0.008658008658008658,0.0,0.004329004329004329,0.008658008658008658,0.004329004329004329,0.0,0.008658008658008658,0.0,0.0,0.004329004329004329,0.0,0.008658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004329004329004329,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.008658008658008658,0.0,0.06926406926406926,0.0,0.012987012987012988,0.0,0.004329004329004329,0.0,0.0,0.004329004329004329,0.008658008658008658,0.017316017316017316
49,Sylvia Flückiger-Bäni,Schweizerische Volkspartei (SVP),0.023809523809523808,0.0,0.0,0.003968253968253968,0.003968253968253968,0.007936507936507936,0.01984126984126984,0.0,0.0,0.1349206349206349,0.0,0.0,0.0,0.007936507936507936,0.003968253968253968,0.003968253968253968,0.0,0.0,0.003968253968253968,0.003968253968253968,0.003968253968253968,0.007936507936507936,0.011904761904761904,0.0,0.003968253968253968,0.0,0.003968253968253968,0.0,0.0,0.007936507936507936,0.003968253968253968,0.0,0.0,0.003968253968253968,0.007936507936507936,0.003968253968253968,0.0,0.0,0.003968253968253968,0.003968253968253968,0.0,0.027777777777777776,0.003968253968253968,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.01984126984126984,0.0,0.0,0.003968253968253968,0.01984126984126984,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.015873015873015872,0.0,0.031746031746031744,0.003968253968253968,0.0,0.0,0.003968253968253968,0.0,0.015873015873015872,0.01984126984126984,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.003968253968253968,0.0,0.0,0.007936507936507936,0.003968253968253968,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.003968253968253968,0.003968253968253968,0.01984126984126984,0.01984126984126984,0.0,0.0,0.0,0.0,0.0,0.051587301587301584,0.007936507936507936,0.0,0.0,0.0,0.003968253968253968,0.003968253968253968,0.023809523809523808,0.0,0.0,0.0,0.05555555555555555,0.003968253968253968,0.0,0.05952380952380952,0.0,0.0,0.0,0.011904761904761904,0.003968253968253968,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.05555555555555555,0.003968253968253968,0.007936507936507936,0.015873015873015872,0.0,0.0,0.003968253968253968,0.007936507936507936,0.007936507936507936,0.011904761904761904,0.003968253968253968,0.0,0.003968253968253968,0.0,0.003968253968253968,0.0,0.007936507936507936,0.0,0.01984126984126984,0.003968253968253968,0.0,0.0
50,Therese Schläpfer,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Thomas Aeschi,Schweizerische Volkspartei (SVP),0.011204481792717087,0.0,0.0014005602240896359,0.0014005602240896359,0.004201680672268907,0.015406162464985995,0.036414565826330535,0.0,0.0,0.08823529411764706,0.0,0.0028011204481792717,0.0028011204481792717,0.0014005602240896359,0.008403361344537815,0.0,0.0,0.0070028011204481795,0.0,0.018207282913165267,0.0,0.0,0.015406162464985995,0.008403361344537815,0.0056022408963585435,0.015406162464985995,0.0,0.0014005602240896359,0.0,0.0,0.0014005602240896359,0.0,0.0070028011204481795,0.004201680672268907,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,0.008403361344537815,0.014005602240896359,0.0,0.0,0.023809523809523808,0.0014005602240896359,0.0028011204481792717,0.014005602240896359,0.0014005602240896359,0.00980392156862745,0.0,0.004201680672268907,0.0014005602240896359,0.0196078431372549,0.0,0.0028011204481792717,0.0014005602240896359,0.0014005602240896359,0.04061624649859944,0.004201680672268907,0.0014005602240896359,0.03361344537815126,0.0028011204481792717,0.01680672268907563,0.0028011204481792717,0.0028011204481792717,0.0,0.00980392156862745,0.004201680672268907,0.025210084033613446,0.0014005602240896359,0.0014005602240896359,0.0014005602240896359,0.0,0.0028011204481792717,0.0,0.0056022408963585435,0.0014005602240896359,0.0,0.004201680672268907,0.0014005602240896359,0.0056022408963585435,0.011204481792717087,0.00980392156862745,0.0014005602240896359,0.0,0.0028011204481792717,0.0,0.011204481792717087,0.015406162464985995,0.014005602240896359,0.0392156862745098,0.0,0.0,0.0,0.0028011204481792717,0.0,0.09103641456582633,0.008403361344537815,0.0014005602240896359,0.025210084033613446,0.004201680672268907,0.0014005602240896359,0.0028011204481792717,0.012605042016806723,0.04481792717086835,0.0,0.0,0.028011204481792718,0.0014005602240896359,0.0,0.04061624649859944,0.0,0.0,0.0014005602240896359,0.0014005602240896359,0.0,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014005602240896359,0.0028011204481792717,0.0028011204481792717,0.0,0.004201680672268907,0.008403361344537815,0.0,0.0,0.0014005602240896359,0.0056022408963585435,0.004201680672268907,0.0028011204481792717,0.0014005602240896359,0.0014005602240896359,0.0056022408963585435,0.0,0.0070028011204481795,0.0,0.0014005602240896359,0.0,0.018207282913165267,0.0,0.00980392156862745,0.0014005602240896359
52,Thomas Burgherr,Schweizerische Volkspartei (SVP),0.036585365853658534,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.10975609756097561,0.0,0.036585365853658534,0.012195121951219513,0.0,0.012195121951219513,0.0,0.024390243902439025,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.04878048780487805,0.0,0.012195121951219513,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10975609756097561,0.012195121951219513,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.012195121951219513,0.0,0.0,0.036585365853658534,0.0,0.0,0.0,0.0,0.0,0.036585365853658534,0.012195121951219513,0.0,0.0,0.0,0.0,0.08536585365853659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10975609756097561,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.012195121951219513,0.0,0.0
53,Thomas Hurter,Schweizerische Volkspartei (SVP),0.018867924528301886,0.02830188679245283,0.0,0.0,0.0047169811320754715,0.014150943396226415,0.05660377358490566,0.0,0.0,0.0330188679245283,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,0.0047169811320754715,0.009433962264150943,0.0330188679245283,0.0,0.009433962264150943,0.009433962264150943,0.0,0.0047169811320754715,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.014150943396226415,0.03773584905660377,0.0,0.0047169811320754715,0.0,0.0,0.04245283018867924,0.014150943396226415,0.0047169811320754715,0.07075471698113207,0.0047169811320754715,0.009433962264150943,0.0,0.0,0.0047169811320754715,0.0,0.0047169811320754715,0.02830188679245283,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0047169811320754715,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08490566037735849,0.0,0.014150943396226415,0.0,0.0,0.0,0.09905660377358491,0.0,0.02358490566037736,0.0047169811320754715,0.0047169811320754715,0.0047169811320754715,0.009433962264150943,0.014150943396226415,0.014150943396226415,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.009433962264150943,0.0,0.0047169811320754715,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.08490566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0047169811320754715,0.0,0.014150943396226415,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.0
54,Thomas Matter,Schweizerische Volkspartei (SVP),0.004291845493562232,0.0,0.004291845493562232,0.004291845493562232,0.004291845493562232,0.008583690987124463,0.02145922746781116,0.0,0.0,0.03862660944206009,0.0,0.0,0.1459227467811159,0.004291845493562232,0.0,0.004291845493562232,0.0,0.0,0.017167381974248927,0.0,0.004291845493562232,0.0,0.008583690987124463,0.012875536480686695,0.004291845493562232,0.0,0.0,0.004291845493562232,0.0,0.0,0.008583690987124463,0.0,0.004291845493562232,0.004291845493562232,0.0,0.004291845493562232,0.0,0.0,0.0,0.017167381974248927,0.0,0.017167381974248927,0.0,0.0,0.004291845493562232,0.0,0.0,0.004291845493562232,0.004291845493562232,0.017167381974248927,0.0,0.008583690987124463,0.004291845493562232,0.004291845493562232,0.0,0.05150214592274678,0.0,0.0,0.012875536480686695,0.0,0.0,0.012875536480686695,0.0,0.004291845493562232,0.0,0.0,0.0,0.004291845493562232,0.0,0.04291845493562232,0.0944206008583691,0.004291845493562232,0.0,0.0,0.008583690987124463,0.0,0.008583690987124463,0.008583690987124463,0.0,0.0,0.008583690987124463,0.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.012875536480686695,0.004291845493562232,0.008583690987124463,0.012875536480686695,0.0,0.004291845493562232,0.0,0.0,0.0,0.060085836909871244,0.0,0.0,0.0,0.004291845493562232,0.0,0.004291845493562232,0.004291845493562232,0.0,0.0,0.0,0.060085836909871244,0.0,0.0,0.05150214592274678,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017167381974248927,0.0,0.0,0.004291845493562232,0.0,0.0,0.004291845493562232,0.0,0.0,0.004291845493562232,0.012875536480686695,0.012875536480686695,0.0,0.0,0.0,0.008583690987124463,0.004291845493562232,0.0,0.012875536480686695,0.017167381974248927,0.008583690987124463,0.0
55,Thomas Müller,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.02072538860103627,0.13989637305699482,0.0,0.0,0.015544041450777202,0.0,0.0,0.010362694300518135,0.010362694300518135,0.02072538860103627,0.010362694300518135,0.0,0.010362694300518135,0.0,0.0,0.0,0.0,0.0,0.031088082901554404,0.04145077720207254,0.0051813471502590676,0.0,0.0,0.0,0.0,0.025906735751295335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010362694300518135,0.02072538860103627,0.0,0.0,0.015544041450777202,0.0,0.0,0.0,0.0051813471502590676,0.010362694300518135,0.0,0.0051813471502590676,0.0,0.010362694300518135,0.0,0.010362694300518135,0.0,0.0,0.0,0.0,0.0,0.0051813471502590676,0.010362694300518135,0.015544041450777202,0.0,0.0,0.0,0.0,0.0,0.046632124352331605,0.046632124352331605,0.0,0.0,0.0,0.0,0.02072538860103627,0.0,0.0,0.0,0.0,0.0051813471502590676,0.0,0.0,0.0,0.010362694300518135,0.0,0.0,0.0,0.0,0.0051813471502590676,0.015544041450777202,0.0,0.0,0.0,0.0,0.0,0.0,0.11917098445595854,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,0.0,0.010362694300518135,0.0,0.0,0.0,0.0,0.0051813471502590676,0.0051813471502590676,0.0,0.0,0.0,0.0051813471502590676,0.0,0.0,0.015544041450777202,0.010362694300518135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010362694300518135,0.0,0.10880829015544041,0.015544041450777202,0.0,0.0,0.0,0.0,0.0051813471502590676,0.0,0.010362694300518135,0.010362694300518135,0.0,0.0,0.0,0.0,0.0,0.0,0.031088082901554404,0.015544041450777202,0.0,0.0051813471502590676,0.0,0.0
56,Thomas de Courten,Schweizerische Volkspartei (SVP),0.02127659574468085,0.0,0.0,0.0,0.0,0.01276595744680851,0.00425531914893617,0.00425531914893617,0.0,0.05106382978723404,0.0,0.00851063829787234,0.00425531914893617,0.00851063829787234,0.0,0.0,0.0425531914893617,0.01276595744680851,0.00851063829787234,0.00851063829787234,0.03404255319148936,0.0,0.0,0.029787234042553193,0.00425531914893617,0.0,0.00425531914893617,0.0,0.0,0.0,0.02553191489361702,0.0,0.00425531914893617,0.00851063829787234,0.0,0.00851063829787234,0.01276595744680851,0.0,0.0,0.00425531914893617,0.00425531914893617,0.0,0.00425531914893617,0.0,0.00425531914893617,0.0,0.00425531914893617,0.00425531914893617,0.0,0.01276595744680851,0.00425531914893617,0.00425531914893617,0.0,0.00851063829787234,0.0,0.01276595744680851,0.00425531914893617,0.0,0.00425531914893617,0.0,0.00851063829787234,0.029787234042553193,0.00851063829787234,0.02553191489361702,0.00425531914893617,0.0,0.0,0.0,0.0,0.02127659574468085,0.01276595744680851,0.0,0.0,0.00425531914893617,0.0,0.0,0.00425531914893617,0.00425531914893617,0.0,0.0,0.0,0.01702127659574468,0.00851063829787234,0.01276595744680851,0.0,0.0,0.0,0.0,0.00425531914893617,0.00851063829787234,0.0,0.03829787234042553,0.0,0.0,0.0,0.0,0.0,0.10212765957446808,0.0,0.0,0.00425531914893617,0.0,0.00851063829787234,0.0,0.00425531914893617,0.0,0.0,0.0,0.01276595744680851,0.0,0.0,0.05531914893617021,0.01702127659574468,0.0,0.01276595744680851,0.02553191489361702,0.0,0.0,0.01702127659574468,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00851063829787234,0.01702127659574468,0.0,0.029787234042553193,0.0,0.0,0.0,0.00425531914893617,0.0,0.0,0.03829787234042553
57,Toni Brunner,Schweizerische Volkspartei (SVP),0.01098901098901099,0.02197802197802198,0.0,0.03296703296703297,0.01098901098901099,0.0,0.01098901098901099,0.0,0.0,0.03296703296703297,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.054945054945054944,0.0,0.0,0.02197802197802198,0.01098901098901099,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.01098901098901099,0.0,0.01098901098901099,0.0,0.0,0.0,0.04395604395604396,0.0,0.01098901098901099,0.04395604395604396,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.03296703296703297,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.01098901098901099,0.0,0.01098901098901099,0.17582417582417584,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.10989010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.01098901098901099,0.01098901098901099,0.0,0.0,0.0,0.02197802197802198,0.0,0.01098901098901099
58,Ueli Maurer,Schweizerische Volkspartei (SVP),0.006534090909090909,0.0008522727272727272,0.0,0.013920454545454545,0.004829545454545454,0.02159090909090909,0.06761363636363636,0.0005681818181818182,0.0,0.04005681818181818,0.0014204545454545455,0.0,0.020454545454545454,0.0,0.006534090909090909,0.003693181818181818,0.0002840909090909091,0.004261363636363636,0.0014204545454545455,0.02130681818181818,0.0017045454545454545,0.0,0.011363636363636364,0.015909090909090907,0.009375,0.031818181818181815,0.003125,0.009375,0.0,0.003409090909090909,0.00625,0.0,0.005965909090909091,0.007954545454545454,0.008238636363636363,0.009659090909090909,0.0008522727272727272,0.0,0.0005681818181818182,0.0017045454545454545,0.007670454545454545,0.009659090909090909,0.004829545454545454,0.0,0.035227272727272725,0.0,0.0,0.0005681818181818182,0.006534090909090909,0.0002840909090909091,0.004545454545454545,0.003409090909090909,0.0,0.0,0.004545454545454545,0.0,0.004545454545454545,0.0,0.003977272727272727,0.0019886363636363634,0.05142045454545455,0.02528409090909091,0.008806818181818181,0.007670454545454545,0.005397727272727273,0.0005681818181818182,0.0005681818181818182,0.0,0.002840909090909091,0.0,0.0008522727272727272,0.0019886363636363634,0.0022727272727272726,0.002840909090909091,0.0005681818181818182,0.0,0.0002840909090909091,0.00625,0.0014204545454545455,0.003977272727272727,0.003409090909090909,0.0017045454545454545,0.0017045454545454545,0.011931818181818182,0.0008522727272727272,0.0005681818181818182,0.0,0.0,0.010227272727272727,0.002556818181818182,0.013352272727272727,0.039488636363636365,0.0,0.0,0.0011363636363636363,0.0014204545454545455,0.0,0.071875,0.007670454545454545,0.007954545454545454,0.007102272727272727,0.003693181818181818,0.003409090909090909,0.02159090909090909,0.02130681818181818,0.07215909090909091,0.0014204545454545455,0.0,0.0,0.003125,0.0005681818181818182,0.006818181818181818,0.0,0.0008522727272727272,0.0,0.003977272727272727,0.0017045454545454545,0.0,0.009659090909090909,0.0,0.0005681818181818182,0.010795454545454546,0.0,0.002556818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011363636363636363,0.0,0.0014204545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056818181818181816,0.0,0.014488636363636363,0.0,0.0005681818181818182,0.0,0.004829545454545454,0.009375,0.010227272727272727,0.0005681818181818182
59,Ulrich Giezendanner,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.013333333333333334,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.07333333333333333,0.14666666666666667,0.0,0.013333333333333334,0.0,0.0,0.013333333333333334,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.15333333333333332,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.10666666666666667,0.006666666666666667,0.0,0.0,0.0,0.02,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.0
