,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
53,Ueli Maurer,Schweizerische Volkspartei (SVP),0.0017421602787456446,0.006968641114982578,0.0,0.006097560975609756,0.0017421602787456446,0.018292682926829267,0.041811846689895474,0.0,0.013066202090592335,0.013066202090592335,0.0017421602787456446,0.0,0.0,0.0,0.01132404181184669,0.0,0.0,0.005226480836236934,0.002613240418118467,0.02003484320557491,0.0008710801393728223,0.0,0.013066202090592335,0.012195121951219513,0.008710801393728223,0.02700348432055749,0.002613240418118467,0.0156794425087108,0.0,0.0008710801393728223,0.0078397212543554,0.0008710801393728223,0.004355400696864111,0.0017421602787456446,0.0008710801393728223,0.003484320557491289,0.0,0.0,0.0008710801393728223,0.0,0.003484320557491289,0.0,0.002613240418118467,0.0,0.029616724738675958,0.0008710801393728223,0.0,0.0,0.002613240418118467,0.0017421602787456446,0.005226480836236934,0.017421602787456445,0.0,0.0017421602787456446,0.0,0.0,0.0017421602787456446,0.0008710801393728223,0.009581881533101045,0.0017421602787456446,0.01916376306620209,0.04442508710801394,0.013066202090592335,0.003484320557491289,0.003484320557491289,0.0017421602787456446,0.0017421602787456446,0.0008710801393728223,0.003484320557491289,0.0008710801393728223,0.0008710801393728223,0.006968641114982578,0.013066202090592335,0.0,0.004355400696864111,0.0,0.0,0.0008710801393728223,0.004355400696864111,0.003484320557491289,0.0,0.0008710801393728223,0.002613240418118467,0.0017421602787456446,0.009581881533101045,0.003484320557491289,0.0,0.0,0.0,0.005226480836236934,0.01132404181184669,0.01916376306620209,0.027874564459930314,0.0,0.0,0.0,0.004355400696864111,0.0,0.10540069686411149,0.003484320557491289,0.018292682926829267,0.005226480836236934,0.0008710801393728223,0.004355400696864111,0.018292682926829267,0.0078397212543554,0.08013937282229965,0.0078397212543554,0.0,0.0008710801393728223,0.0017421602787456446,0.002613240418118467,0.005226480836236934,0.0,0.0,0.0,0.004355400696864111,0.002613240418118467,0.006097560975609756,0.01132404181184669,0.0,0.1019163763066202,0.004355400696864111,0.0,0.014808362369337979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008710801393728223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008710801393728223,0.0,0.0,0.025261324041811847,0.0,0.01132404181184669,0.0,0.0,0.0,0.0017421602787456446,0.009581881533101045,0.006097560975609756,0.0
54,Ulrich Giezendanner,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.07462686567164178,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.029850746268656716,0.0,0.029850746268656716,0.11940298507462686,0.0,0.014925373134328358,0.0,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22388059701492538,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.014925373134328358,0.0,0.014925373134328358,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.04477611940298507,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.04477611940298507,0.029850746268656716,0.0
55,Ulrich Schlüer,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.007751937984496124,0.0,0.015503875968992248,0.007751937984496124,0.0,0.0,0.0,0.0,0.015503875968992248,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.007751937984496124,0.007751937984496124,0.0,0.0,0.007751937984496124,0.0,0.0,0.007751937984496124,0.007751937984496124,0.015503875968992248,0.0,0.0,0.0,0.03875968992248062,0.0,0.007751937984496124,0.015503875968992248,0.0,0.0,0.0,0.0,0.05426356589147287,0.0,0.0,0.007751937984496124,0.0,0.007751937984496124,0.12403100775193798,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.015503875968992248,0.046511627906976744,0.0,0.015503875968992248,0.0,0.007751937984496124,0.0,0.007751937984496124,0.0,0.031007751937984496,0.07751937984496124,0.0,0.0,0.007751937984496124,0.0,0.0,0.023255813953488372,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015503875968992248,0.015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.06201550387596899,0.0,0.0,0.007751937984496124,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.06201550387596899,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.015503875968992248,0.0,0.0,0.0,0.0,0.015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.007751937984496124,0.007751937984496124,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031007751937984496,0.007751937984496124,0.0,0.0
56,Walter Glur,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0
57,Walter Wobmann,Schweizerische Volkspartei (SVP),0.00909090909090909,0.0,0.0,0.0,0.0,0.02727272727272727,0.045454545454545456,0.0,0.0,0.02727272727272727,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02727272727272727,0.01818181818181818,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.06363636363636363,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.08181818181818182,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.06363636363636363,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.02727272727272727,0.0,0.00909090909090909,0.00909090909090909,0.02727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.01818181818181818,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.00909090909090909,0.0,0.00909090909090909,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0
58,Yvette Estermann,Schweizerische Volkspartei (SVP),0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0547945205479452,0.0410958904109589,0.0,0.0,0.0,0.0958904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821917808219178,0.0,0.0410958904109589,0.0,0.0,0.0273972602739726,0.0136986301369863,0.0,0.0684931506849315,0.0,0.0,0.0273972602739726,0.0,0.0,0.0410958904109589,0.0,0.0,0.0273972602739726,0.0136986301369863,0.0,0.0273972602739726,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0684931506849315,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0
59,Andrea Hämmerle,Sozialdemokratische Partei der Schweiz (SP),0.00423728813559322,0.0,0.0,0.00847457627118644,0.00423728813559322,0.0211864406779661,0.09745762711864407,0.00423728813559322,0.0,0.038135593220338986,0.0,0.0,0.0,0.0,0.012711864406779662,0.00423728813559322,0.0,0.00847457627118644,0.0,0.00423728813559322,0.00423728813559322,0.038135593220338986,0.00423728813559322,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.025423728813559324,0.0,0.00423728813559322,0.00423728813559322,0.00423728813559322,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.00847457627118644,0.0,0.0,0.08050847457627118,0.01694915254237288,0.00423728813559322,0.0,0.0,0.012711864406779662,0.03389830508474576,0.0,0.0,0.0,0.0,0.01694915254237288,0.00423728813559322,0.0,0.00423728813559322,0.00423728813559322,0.012711864406779662,0.00423728813559322,0.0,0.0,0.00847457627118644,0.0,0.0211864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.012711864406779662,0.00423728813559322,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.00423728813559322,0.00423728813559322,0.0,0.0,0.00423728813559322,0.0423728813559322,0.0211864406779661,0.0,0.0,0.0,0.00847457627118644,0.0,0.025423728813559324,0.00423728813559322,0.00423728813559322,0.0,0.00423728813559322,0.00847457627118644,0.0,0.00847457627118644,0.00847457627118644,0.0,0.029661016949152543,0.0,0.0,0.0423728813559322,0.029661016949152543,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.00847457627118644,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.01694915254237288,0.01694915254237288,0.00423728813559322,0.0,0.0,0.00423728813559322,0.00423728813559322,0.0,0.0,0.0,0.0,0.00423728813559322,0.00423728813559322,0.0,0.012711864406779662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012711864406779662,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0211864406779661,0.012711864406779662,0.0
60,Andreas Gross,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017094017094017096,0.0,0.0,0.008547008547008548,0.008547008547008548,0.0,0.008547008547008548,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.19658119658119658,0.0,0.0,0.017094017094017096,0.0,0.0,0.0,0.0,0.0,0.0,0.03418803418803419,0.0,0.008547008547008548,0.0,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.06837606837606838,0.0,0.02564102564102564,0.0,0.0,0.008547008547008548,0.0,0.017094017094017096,0.008547008547008548,0.03418803418803419,0.008547008547008548,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.017094017094017096,0.0,0.008547008547008548,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03418803418803419,0.02564102564102564,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.017094017094017096,0.0,0.0,0.0,0.017094017094017096,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.09401709401709402,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.017094017094017096,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.017094017094017096,0.0,0.0,0.0,0.042735042735042736,0.017094017094017096,0.0
61,André Daguet,Sozialdemokratische Partei der Schweiz (SP),0.009433962264150943,0.0,0.0,0.0,0.009433962264150943,0.018867924528301886,0.04716981132075472,0.0,0.0,0.02830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.02830188679245283,0.0,0.0,0.0,0.0,0.02830188679245283,0.018867924528301886,0.02830188679245283,0.03773584905660377,0.009433962264150943,0.02830188679245283,0.0,0.02830188679245283,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.009433962264150943,0.0,0.0,0.018867924528301886,0.03773584905660377,0.009433962264150943,0.0,0.0,0.0,0.0,0.009433962264150943,0.009433962264150943,0.03773584905660377,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.04716981132075472,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.0,0.16037735849056603,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.018867924528301886,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.03773584905660377,0.0,0.0
62,Andy Tschümperlin,Sozialdemokratische Partei der Schweiz (SP),0.010638297872340425,0.0,0.0,0.0,0.005319148936170213,0.0,0.0425531914893617,0.005319148936170213,0.0,0.0851063829787234,0.0,0.0425531914893617,0.0,0.005319148936170213,0.010638297872340425,0.0,0.0,0.0,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.0,0.005319148936170213,0.010638297872340425,0.005319148936170213,0.0,0.0,0.005319148936170213,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.026595744680851064,0.0,0.0,0.031914893617021274,0.0,0.0,0.0,0.0,0.0,0.015957446808510637,0.02127659574468085,0.005319148936170213,0.015957446808510637,0.05319148936170213,0.0,0.0,0.0,0.010638297872340425,0.0,0.005319148936170213,0.0,0.005319148936170213,0.02127659574468085,0.0,0.0,0.010638297872340425,0.0,0.005319148936170213,0.03723404255319149,0.0,0.0,0.005319148936170213,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.031914893617021274,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.015957446808510637,0.005319148936170213,0.0,0.0,0.0,0.0,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.0,0.0,0.0,0.0,0.005319148936170213,0.17553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.005319148936170213,0.005319148936170213,0.0,0.05851063829787234,0.015957446808510637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.005319148936170213,0.005319148936170213,0.0,0.0,0.0,0.0,0.005319148936170213,0.005319148936170213,0.0
63,Anita Fetz,Sozialdemokratische Partei der Schweiz (SP),0.0011441647597254005,0.0,0.0,0.002288329519450801,0.0,0.011441647597254004,0.02631578947368421,0.0,0.0,0.021739130434782608,0.0011441647597254005,0.004576659038901602,0.0,0.0,0.013729977116704805,0.008009153318077803,0.009153318077803204,0.004576659038901602,0.004576659038901602,0.006864988558352402,0.011441647597254004,0.002288329519450801,0.0011441647597254005,0.008009153318077803,0.003432494279176201,0.002288329519450801,0.005720823798627002,0.0,0.010297482837528604,0.004576659038901602,0.0,0.0,0.003432494279176201,0.020594965675057208,0.004576659038901602,0.009153318077803204,0.006864988558352402,0.0,0.0011441647597254005,0.003432494279176201,0.002288329519450801,0.002288329519450801,0.012585812356979404,0.0,0.006864988558352402,0.004576659038901602,0.0,0.0,0.0011441647597254005,0.011441647597254004,0.004576659038901602,0.0,0.0,0.030892448512585814,0.0,0.004576659038901602,0.0,0.0,0.004576659038901602,0.017162471395881007,0.030892448512585814,0.04233409610983982,0.002288329519450801,0.0011441647597254005,0.004576659038901602,0.014874141876430207,0.0,0.002288329519450801,0.003432494279176201,0.036613272311212815,0.011441647597254004,0.0,0.0,0.0,0.0,0.0011441647597254005,0.0011441647597254005,0.006864988558352402,0.013729977116704805,0.002288329519450801,0.0,0.003432494279176201,0.0,0.003432494279176201,0.002288329519450801,0.002288329519450801,0.016018306636155607,0.005720823798627002,0.0,0.0,0.005720823798627002,0.0,0.008009153318077803,0.0,0.0,0.0,0.002288329519450801,0.0,0.16704805491990846,0.002288329519450801,0.0,0.005720823798627002,0.004576659038901602,0.038901601830663615,0.005720823798627002,0.012585812356979404,0.018306636155606407,0.0,0.0,0.0,0.005720823798627002,0.002288329519450801,0.014874141876430207,0.0011441647597254005,0.014874141876430207,0.002288329519450801,0.005720823798627002,0.005720823798627002,0.0,0.03546910755148741,0.0011441647597254005,0.0,0.0,0.0,0.014874141876430207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003432494279176201,0.0,0.009153318077803204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003432494279176201,0.002288329519450801,0.0,0.014874141876430207,0.0,0.0,0.0,0.016018306636155607,0.008009153318077803,0.03546910755148741,0.006864988558352402
64,Anita Thanei,Sozialdemokratische Partei der Schweiz (SP),0.0021413276231263384,0.0,0.0,0.0,0.0,0.006423982869379015,0.034261241970021415,0.006423982869379015,0.0,0.023554603854389723,0.0,0.004282655246252677,0.0,0.006423982869379015,0.0021413276231263384,0.0,0.0,0.0,0.0,0.004282655246252677,0.0728051391862955,0.0,0.01284796573875803,0.0021413276231263384,0.0,0.0021413276231263384,0.0,0.0,0.0,0.0,0.006423982869379015,0.0,0.0,0.010706638115631691,0.0,0.019271948608137045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006423982869379015,0.010706638115631691,0.0,0.0,0.0,0.0021413276231263384,0.03854389721627409,0.0,0.0,0.0,0.008565310492505354,0.0,0.0,0.010706638115631691,0.0,0.0,0.0,0.0,0.004282655246252677,0.014989293361884369,0.042826552462526764,0.006423982869379015,0.0,0.0,0.0,0.004282655246252677,0.0,0.0,0.0,0.0,0.0021413276231263384,0.0,0.0021413276231263384,0.008565310492505354,0.03854389721627409,0.0,0.0021413276231263384,0.0,0.008565310492505354,0.0,0.006423982869379015,0.0021413276231263384,0.02569593147751606,0.0,0.004282655246252677,0.0,0.03640256959314775,0.0,0.05353319057815846,0.03640256959314775,0.004282655246252677,0.0,0.0,0.0,0.06423982869379015,0.0,0.02569593147751606,0.0021413276231263384,0.0021413276231263384,0.008565310492505354,0.0,0.0,0.0,0.0021413276231263384,0.0,0.08779443254817987,0.0,0.0,0.0,0.06209850107066381,0.0021413276231263384,0.0,0.0,0.0,0.0021413276231263384,0.0,0.0,0.0,0.0,0.0,0.0,0.004282655246252677,0.0,0.004282655246252677,0.004282655246252677,0.0021413276231263384,0.02569593147751606,0.0,0.0,0.0,0.0,0.0,0.017130620985010708,0.014989293361884369,0.008565310492505354,0.0,0.006423982869379015,0.010706638115631691,0.0,0.0,0.006423982869379015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004282655246252677,0.004282655246252677,0.0,0.010706638115631691,0.0,0.0,0.0,0.008565310492505354,0.006423982869379015,0.0021413276231263384,0.0021413276231263384
