,Speaker Party,Speaker,"('ablehn', 'motion')","('absatz', 'buchstab')","('absatz', 'litera')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'wurd')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('ausserhalb', 'bauzon')","('automat', 'informationsaustausch')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('bericht', 'kommission')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'mehrheit')","('bitt', 'minderheitsantrag')","('buchstab', 'a')","('buchstab', 'b')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'empfiehlt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('cvpfraktion', 'begrusst')","('cvpfraktion', 'eintret')","('cvpfraktion', 'unterstutzt')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darf', 'sag')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('deshalb', 'glaub')","('differenz', 'nationalrat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('diskussion', 'einverstand')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('empfiehlt', 'stimm')","('enthalt', 'abgelehnt')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('erwahnt', 'word')","('etwa', 'million')","('etwa', 'prozent')","('europa', 'gerichtshof')","('europa', 'union')","('fakultativ', 'referendum')","('fassung', 'bundesrat')","('fassung', 'mehrheit')","('fassung', 'nationalrat')","('fdpdie', 'liberal')","('fdpfraktion', 'bitt')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'unterstutzt')","('fdpliberal', 'fraktion')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('frau', 'sommaruga')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'leuenberg')","('herr', 'nationalrat')","('herr', 'standerat')","('herrn', 'bundesrat')","('herrn', 'kolleg')","('herrn', 'standerat')","('heut', 'geltend')","('heut', 'morg')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('insof', 'glaub')","('international', 'organisation')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'thurgau')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('landlich', 'raum')","('le', 'conseil')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('mehr', 'geld')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'unterstutz')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('meinung', 'kommission')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'beton')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('mocht', 'nochmal')","('motion', 'abzulehn')","('motion', 'anzunehm')","('motion', 'nationalrat')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'fdpliberal')","('nam', 'kommission')","('nam', 'mehrheit')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'beschloss')","('nationalrat', 'fassung')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('offent', 'verkehr')","('organisation', 'arbeitswelt')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('postulat', 'uberweis')","('pro', 'helvetia')","('recht', 'gesagt')","('rentnerinn', 'rentn')","('richtig', 'gesagt')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('schluss', 'gekomm')","('schon', 'gesagt')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'tourismus')","('schweizer', 'nationalbank')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('standort', 'schweiz')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('stimm', 'abgelehnt')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('verdeckt', 'ermittl')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vollig', 'klar')","('vorberat', 'kommission')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('vorlieg', 'motion')","('worum', 'geht')","('wurd', 'kommission')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'drittel')","('zweit', 'saul')"
118,Schweizerische Volkspartei (SVP),Mike Egger,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Schweizerische Volkspartei (SVP),Nadja Pieren,0,0,1,0,0,0,0,0,1,2,5,1,0,2,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,2,0,0,2,0,0,1,0,0,1,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,2,0,0,0,0,0,0,1,3,1,1,2,0,0,2,0,3,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,3,0,1,0,0,0,5,0,0,0,0,0,0,1,1,1,2,0,0,0
120,Schweizerische Volkspartei (SVP),Natalie Rickli,0,3,0,0,0,0,1,1,0,1,2,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,3,1,0,0,1,0,0,0,2,1,0,0,2,0,1,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,21,0,0,0,0,0,1,1,1,1,6,0,2,1,1,1,0,0,0,5,0,0,1,0,0,0,0,1,0,5,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,12,0,0,0,0,2,0,0,0,0,0,1,0,0,5,5,0,0,0,0,1,1,0,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,2,1,1,0,0,0
121,Schweizerische Volkspartei (SVP),Peter Föhn,1,1,0,0,0,11,2,4,5,9,11,1,0,1,0,34,0,5,8,0,5,1,5,4,1,5,1,0,2,2,7,3,0,36,9,3,1,2,15,4,0,6,0,4,1,2,0,0,0,4,0,0,2,0,0,0,3,0,0,1,3,1,0,1,1,0,2,9,0,5,0,16,0,0,0,1,3,0,0,1,2,2,3,4,0,1,0,0,0,0,0,0,0,0,35,1,4,7,19,15,1,0,0,0,31,10,0,0,6,3,2,3,2,5,1,1,15,3,0,0,0,0,2,0,1,3,3,17,0,1,3,1,0,2,19,3,1,2,2,9,3,0,4,3,4,4,1,9,0,4,0,0,0,0,5,0,0,18,9,0,0,0,0,1,1,0,16,9,2,2,1,0,2,0,8,5,2,2,0,0,0,0,5,1,0,0,1,0,12,2,0,0,41,0,0,0,0,0,16,2,1,0,1,11,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,5,5,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,14,0,1,4,10,3,0,1,5,2,14,0,0
122,Schweizerische Volkspartei (SVP),Peter Keller,0,0,0,0,0,0,4,1,0,1,6,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,5,0,0,1,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,51,1,0,0,0,0,0,0,1,1,2,5,0,0,0,0,0,0,0,3,0,0,0,0,1,0,5,0,0,0,0,0,0,9,1,0,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,2,1,0,1,1,0,1,1,1,0
123,Schweizerische Volkspartei (SVP),Pirmin Schwander,1,2,0,0,0,1,0,1,1,3,9,1,3,0,1,20,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,11,8,3,1,1,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,2,2,0,0,0,3,1,0,4,0,0,7,1,4,1,0,0,2,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,16,0,6,0,0,0,30,0,0,5,33,14,6,7,26,0,0,1,11,16,0,0,0,0,0,0,4,1,0,6,0,0,2,3,0,0,6,0,0,13,0,2,0,0,0,18,3,0,0,1,6,0,0,0,0,0,1,0,0,8,8,0,1,1,0,0,1,0,32,14,1,1,1,2,3,2,1,2,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,35,0,0,0,0,0,4,3,2,0,6,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,9,1,0,3,0,0,0,1,4,5,3,0,0,0,0,7,0,0,0,5,4,0,0,6,3,12,5,0,0
124,Schweizerische Volkspartei (SVP),Roger Köppel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,0,0,0,3,1,1,3,12,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,18,9,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,0,0,0,0,0,3,0,1,0
125,Schweizerische Volkspartei (SVP),Roland Eberle,3,14,0,0,0,1,1,4,3,1,3,0,2,0,0,38,1,0,0,6,0,0,1,1,4,1,0,0,0,1,7,1,11,2,3,2,2,3,8,5,1,4,0,7,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,6,0,0,2,0,1,3,0,0,0,2,0,1,0,2,1,4,5,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,3,18,4,0,0,0,0,2,1,1,1,12,3,5,5,0,0,0,1,1,1,0,0,0,2,0,1,3,3,3,4,0,0,3,0,0,1,0,11,2,0,1,3,2,2,3,0,10,1,0,0,1,1,0,0,1,0,1,0,0,4,15,0,0,0,0,1,0,0,3,7,3,0,0,0,3,0,2,3,2,1,0,0,0,0,4,0,0,0,1,4,2,0,0,0,12,0,0,0,0,2,1,0,0,1,2,3,0,0,0,0,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,16,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,1,0,0,2,0,0,0,0,1,1,4,2,0
126,Schweizerische Volkspartei (SVP),Roland Rino Büchel,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,4,3,0,3,1,4,0,1,1,0,0,8,2,4,1,3,0,0,0,1,0,1,0,13,0,0,0,0,2,0,0,0,5,0,2,0,0,6,0,0,2,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,5,0,5,0,0
127,Schweizerische Volkspartei (SVP),Sandra Sollberger,0,0,0,0,0,1,0,0,0,1,6,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,3,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
128,Schweizerische Volkspartei (SVP),Sebastian Frehner,0,1,2,0,0,3,0,0,0,2,19,0,0,1,0,22,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,1,0,4,1,0,2,0,1,0,0,0,3,2,0,0,0,0,0,2,0,1,0,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,2,0,6,0,0,0,0,0,2,1,4,2,2,3,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,19,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,1,0,12,2,0,0,0,1,0,2,1,0,0,2,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,2,0,16,0,0,3,0,0,0,3,1,0,0,0,0,1,2,3,4
129,Schweizerische Volkspartei (SVP),Sylvia Flückiger-Bäni,3,6,3,0,0,1,0,0,1,2,5,0,1,0,0,34,2,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,1,2,2,3,2,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,1,2,1,1,0,0,1,0,0,3,1,0,0,7,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,5,0,7,0,0,0,7,0,0,0,4,0,8,1,0,0,1,0,4,5,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,2,1,1,0,0,0,1,0,1,1,0,0,0,4,0,0,1,0,1,0,0,5,5,0,0,3,0,0,0,0,13,2,0,0,0,0,1,0,1,6,0,0,0,0,0,0,1,1,0,14,1,0,1,0,0,0,15,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,14,1,2,4,0,0,1,2,2,3,1,0,1,0,0,1,0,0,0,1,2,0,1,5,2,1,0,0,0
130,Schweizerische Volkspartei (SVP),Therese Schläpfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Schweizerische Volkspartei (SVP),Thomas Aeschi,1,8,4,0,1,1,7,2,3,11,26,3,0,0,0,63,0,0,2,0,2,0,0,1,6,0,0,0,5,0,13,1,0,0,9,11,0,1,6,0,7,4,0,11,0,0,0,1,0,0,1,0,5,0,0,0,1,3,0,0,0,0,0,0,0,0,8,2,0,6,10,0,0,0,0,5,17,1,0,1,2,2,10,3,1,0,0,2,0,0,0,0,0,12,7,0,3,1,14,0,2,1,1,1,29,1,3,1,24,2,12,2,2,0,7,3,18,1,0,1,1,4,0,0,2,3,0,4,0,1,1,9,0,0,3,0,1,4,5,8,1,0,7,1,3,0,0,0,2,0,0,0,8,0,11,0,0,10,28,0,0,4,0,2,0,0,65,6,1,0,18,3,1,0,2,9,0,32,0,0,0,0,1,1,0,20,1,0,1,1,0,0,29,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,2,0,3,6,0,0,1,4,3,2,1,1,4,0,0,5,0,0,5,6,1,0,0,13,3,0,7,1,1
132,Schweizerische Volkspartei (SVP),Thomas Burgherr,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,9,1,0,3,0,1,0,0,0,1,0,0,2,0,0,0,5,1,0,0,0,0,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0
133,Schweizerische Volkspartei (SVP),Thomas Hurter,0,4,0,6,0,0,0,0,1,3,12,4,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,7,0,1,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,8,0,1,0,0,0,9,12,3,1,15,1,2,0,0,1,0,1,6,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,2,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,1,0,0,0,0,21,0,5,0,1,1,1,0,2,3,0,3,0,0,0,0,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,18,0,0,0,0,0,0,2,1,0,3,0,0,0,0,2,0,0,2,6,0,0,1,2,12,2,2,0,0
134,Schweizerische Volkspartei (SVP),Thomas Matter,0,1,1,0,1,1,0,0,1,2,5,0,0,0,0,9,1,0,0,0,34,0,0,1,0,1,0,0,0,4,0,0,1,0,0,2,1,0,3,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,4,0,2,1,1,0,12,0,0,0,3,0,0,0,3,0,1,0,0,0,1,0,10,22,0,1,0,1,0,0,2,0,0,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,2,3,0,1,5,0,0,0,0,14,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,12,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,0,1,3,3,0,0,0,0,2,0,1,4,1,0,0,3,0,4,2,1,0
135,Schweizerische Volkspartei (SVP),Thomas Müller,0,0,0,0,0,0,6,0,0,4,27,6,0,0,0,3,0,0,0,0,2,0,0,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,6,3,1,8,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,1,10,1,3,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,1,0,2,0,2,0,0,0,0,4,0,0,1,2,3,0,0,0,0,0,9,9,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,22,21,3,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,2,6,3,0,0,1,1,0,0,0
