,Speaker Party,Speaker,"('ablehn', 'motion')","('absatz', 'buchstab')","('absatz', 'litera')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'wurd')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('ausserhalb', 'bauzon')","('automat', 'informationsaustausch')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('bericht', 'kommission')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'mehrheit')","('bitt', 'minderheitsantrag')","('buchstab', 'a')","('buchstab', 'b')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'empfiehlt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('cvpfraktion', 'begrusst')","('cvpfraktion', 'eintret')","('cvpfraktion', 'unterstutzt')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darf', 'sag')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('deshalb', 'glaub')","('differenz', 'nationalrat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('diskussion', 'einverstand')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('empfiehlt', 'stimm')","('enthalt', 'abgelehnt')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('erwahnt', 'word')","('etwa', 'million')","('etwa', 'prozent')","('europa', 'gerichtshof')","('europa', 'union')","('fakultativ', 'referendum')","('fassung', 'bundesrat')","('fassung', 'mehrheit')","('fassung', 'nationalrat')","('fdpfraktion', 'bitt')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'unterstutzt')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'forst')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('frau', 'sommaruga')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bieri')","('herr', 'bundesrat')","('herr', 'david')","('herr', 'jenny')","('herr', 'kolleg')","('herr', 'leuenberg')","('herr', 'nationalrat')","('herr', 'stahelin')","('herr', 'standerat')","('herrn', 'bundesrat')","('herrn', 'david')","('herrn', 'kolleg')","('herrn', 'standerat')","('heut', 'geltend')","('heut', 'morg')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('insof', 'glaub')","('international', 'organisation')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'thurgau')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('landlich', 'raum')","('lasst', 'mitteil')","('le', 'conseil')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('mehr', 'geld')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'unterstutz')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('meinung', 'kommission')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'beton')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('mocht', 'nochmal')","('motion', 'abzulehn')","('motion', 'anzunehm')","('motion', 'nationalrat')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'kommission')","('nam', 'mehrheit')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'beschloss')","('nationalrat', 'fassung')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('offent', 'verkehr')","('organisation', 'arbeitswelt')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('postulat', 'uberweis')","('pro', 'helvetia')","('recht', 'gesagt')","('rentnerinn', 'rentn')","('richtig', 'gesagt')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('schluss', 'gekomm')","('schon', 'gesagt')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'tourismus')","('schweizer', 'nationalbank')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('standort', 'schweiz')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('stimm', 'abgelehnt')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('verdeckt', 'ermittl')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vollig', 'klar')","('vorberat', 'kommission')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('vorlieg', 'motion')","('worum', 'geht')","('wurd', 'kommission')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'drittel')","('zweit', 'saul')"
82,FDP.Die Liberalen (FDP-Liberale),Pierre Triponez,0,6,2,0,0,0,0,0,6,5,10,0,0,5,1,48,12,1,0,0,0,0,0,0,2,0,0,3,1,0,2,0,6,0,0,2,9,10,3,2,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,1,0,1,1,1,1,2,0,0,1,1,0,0,0,3,3,0,0,0,0,3,12,3,0,1,3,0,2,10,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,3,0,0,0,0,0,0,0,6,1,1,2,1,2,1,3,0,0,0,4,0,0,6,1,3,0,0,1,0,0,4,1,8,17,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,4,2,0,0,1,0,1,1,2,0,4
83,FDP.Die Liberalen (FDP-Liberale),Rolf Büttiker,0,3,1,0,0,0,6,5,1,9,24,0,18,0,0,30,1,2,1,0,0,0,1,0,2,1,0,0,6,1,3,1,3,0,2,1,1,1,20,1,3,3,0,5,3,3,32,4,4,1,20,1,0,0,0,2,4,4,4,1,1,0,0,0,1,0,2,0,0,4,10,0,0,0,2,6,10,0,1,3,0,2,3,3,3,0,0,0,0,0,0,8,8,2,0,20,0,10,0,0,1,0,12,0,1,6,21,2,0,4,4,1,4,1,6,91,20,1,2,3,0,6,0,33,10,1,0,1,12,0,4,0,1,3,0,0,1,1,2,1,0,0,1,3,0,2,0,0,0,2,1,1,4,0,0,0,1,1,0,0,3,8,0,0,0,0,6,0,0,14,1,1,2,8,1,5,0,2,0,1,7,0,0,0,2,1,0,0,1,1,10,1,14,0,20,3,1,0,0,0,3,4,0,0,0,8,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,1,0,0,0,1,0,2,11,1,1
84,FDP.Die Liberalen (FDP-Liberale),Rolf Hegetschweiler,0,5,1,0,0,0,0,2,1,2,18,1,5,0,0,21,1,0,0,0,0,1,1,1,5,0,1,0,1,0,5,0,16,0,2,2,0,2,0,0,0,2,0,1,2,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,2,0,0,0,3,0,0,5,0,0,1,1,11,0,1,0,1,0,0,0,0,0,1,2,1,0,2,6,3,12,6,5,0,2,1,0,5,0,0,0,0,0,0,0,8,0,0,0,1,1,4,6,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,5,0,0,1,2,2,1,1,22,1,1,1,0,0,0,0,1,0,0,1,0,0,13,0,0,0,0,1,3,0,2,22,0,25,0,3,0,0,0,0,3,0,0,1,2,0,0,1,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,3,2,2,0
85,FDP.Die Liberalen (FDP-Liberale),Rolf Schweiger,1,13,0,0,0,0,2,16,5,10,17,2,2,9,0,47,2,5,0,0,0,0,2,0,1,0,0,2,13,0,1,0,1,2,0,1,0,4,7,10,2,1,0,3,0,1,2,0,0,0,4,0,0,0,0,0,0,1,2,0,2,0,1,1,4,6,5,0,0,0,1,0,0,0,2,6,4,0,2,2,1,0,0,0,1,1,0,0,0,0,0,8,0,1,0,7,0,0,0,0,1,0,7,18,0,5,7,1,1,6,1,0,6,3,0,4,3,0,15,0,3,1,1,2,3,5,0,1,0,0,2,0,5,0,6,0,1,0,1,0,2,2,3,1,1,0,60,0,1,3,0,1,0,0,0,4,0,0,0,0,0,16,0,0,0,0,2,2,1,8,0,1,0,0,0,1,0,0,0,0,7,0,0,0,3,1,0,0,5,1,0,6,2,0,4,0,6,0,0,0,1,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,12,3,1,3,9,10,0,0,5,5,2,0,4,3,0
86,FDP.Die Liberalen (FDP-Liberale),Rudolf Steiner,0,4,2,0,0,0,7,1,2,14,52,1,4,3,8,49,0,8,0,0,0,0,1,7,6,3,0,0,2,1,10,1,6,0,6,4,0,4,6,0,3,1,0,7,0,1,4,0,1,6,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,1,10,12,0,0,1,0,1,0,2,2,2,7,1,0,1,4,0,0,0,0,1,1,0,0,2,0,3,15,0,0,2,8,1,2,11,0,0,5,0,0,4,0,0,4,0,0,0,0,4,0,1,0,1,1,1,0,0,3,1,2,0,0,0,0,0,4,2,11,2,5,4,4,1,2,0,0,2,0,0,0,6,0,1,0,4,9,26,0,0,0,0,1,2,0,63,0,3,0,6,0,0,0,2,0,0,5,0,0,13,1,2,0,0,0,0,0,2,7,0,0,0,1,3,0,3,1,5,2,0,1,2,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,3,1,0,0,0,1,2,2,1,6,0
87,FDP.Die Liberalen (FDP-Liberale),Thomas Pfisterer,0,3,5,0,0,0,5,19,5,6,13,0,10,0,1,76,0,8,0,1,0,0,4,0,5,0,1,0,16,0,7,1,2,0,10,1,0,2,25,0,1,0,0,0,2,4,11,0,2,1,5,0,0,0,0,3,7,4,14,1,8,2,0,0,3,0,1,0,0,0,3,0,0,0,4,5,3,4,5,5,0,0,1,2,0,2,0,0,0,0,0,7,1,2,0,8,0,0,1,0,0,0,7,1,3,3,38,12,18,10,5,1,1,2,6,23,8,1,25,4,0,0,0,8,1,11,0,1,16,3,0,0,0,1,0,0,1,0,0,8,1,2,14,2,0,4,9,1,2,3,0,0,7,0,0,0,1,2,0,0,6,11,0,0,1,0,8,5,0,11,2,0,1,1,0,4,1,1,0,2,8,0,0,0,4,3,0,0,12,2,1,12,16,0,3,0,6,0,0,0,0,2,3,0,0,0,0,3,0,1,2,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,7,0,11,0,3,0,0,0,5,4,4,5,2,1
88,FDP.Die Liberalen (FDP-Liberale),Toni Dettling,0,4,2,0,0,0,15,4,4,6,9,0,4,0,0,44,0,1,0,0,0,0,0,0,22,3,2,0,6,1,2,5,4,0,2,1,2,0,6,0,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,0,3,1,0,0,1,0,2,2,3,0,0,3,0,0,2,0,3,2,0,0,0,2,0,1,4,0,2,7,0,0,0,0,0,8,1,0,0,1,0,0,1,0,0,0,10,17,0,3,4,5,12,10,3,0,0,1,0,2,3,0,5,0,0,0,0,0,3,1,0,3,0,3,3,0,0,0,1,0,0,1,0,0,0,1,2,0,2,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,9,0,0,10,0,0,2,2,0,0,2,0,0,3,1,0,0,0,0,1,0,0,2,2,2,2,0,0,41,0,1,0,1,0,0,2,0,0,1,2,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,7,6,0,0,0,7,3,0,2,1,0
89,FDP.Die Liberalen (FDP-Liberale),Trix Heberlein,1,13,9,0,0,0,7,2,6,16,52,3,0,0,0,33,0,1,0,0,0,0,0,1,2,2,0,5,0,0,0,0,0,0,0,0,2,4,5,1,3,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,7,4,0,1,0,0,0,0,0,2,3,1,1,0,1,4,8,0,1,0,0,22,0,0,0,2,0,1,35,1,0,1,7,1,1,10,0,1,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,2,11,5,0,0,0,0,15,2,2,0,1,0,0,0,2,0,1,0,8,1,14,0,0,1,0,11,5,0,9,0,3,4,3,0,0,2,1,0,0,4,0,0,7,7,4,0,0,0,0,0,5,0,0,3,0,1,0,0,2,0,2,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,21,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,5,0,0,0,9,0,0,0,2,8,4,1,4,12
90,FDP.Die Liberalen (FDP-Liberale),Ulrich Fischer,0,3,11,0,0,0,0,0,0,5,25,3,0,0,0,52,1,1,0,0,0,0,1,8,1,1,0,0,0,0,1,0,4,0,0,3,0,0,0,1,0,1,0,0,2,1,5,3,0,10,4,2,0,0,0,0,2,3,1,0,0,7,0,0,0,0,2,0,0,0,0,0,5,1,1,1,13,0,0,1,0,0,11,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,7,3,0,1,0,2,2,2,0,0,6,0,0,6,2,0,0,0,0,0,0,2,0,0,0,0,3,7,0,0,0,0,2,0,0,0,0,0,0,2,10,1,5,1,0,5,3,0,1,0,0,0,0,3,0,0,0,1,1,16,0,0,0,0,1,0,0,10,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,2,0,1,0
91,FDP.Die Liberalen (FDP-Liberale),Vreni Spoerry,0,5,3,0,0,0,6,6,4,7,27,1,8,0,0,28,0,5,1,0,0,0,2,1,3,1,1,0,5,0,5,4,5,0,2,3,1,0,4,0,3,1,0,7,3,3,2,1,2,0,9,5,0,0,0,6,0,3,5,1,0,0,2,0,3,8,2,0,0,0,3,0,0,0,3,11,2,1,3,2,0,0,2,8,4,9,0,0,0,0,0,5,0,1,0,10,0,6,1,0,0,0,20,0,8,5,11,5,6,5,3,0,3,6,0,10,10,2,1,4,0,2,0,1,2,2,0,5,1,2,3,0,2,1,0,0,1,0,0,10,0,3,7,2,0,5,2,2,1,1,0,0,0,0,0,0,1,3,0,0,2,20,0,0,0,4,0,1,0,26,2,0,1,2,0,0,4,0,0,0,9,0,0,0,4,0,0,0,4,4,2,2,5,0,6,0,4,0,0,1,0,2,2,0,3,3,0,1,0,2,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,5,0,1,9,2,0,0,0,0,5,2,1,3,4
92,FDP.Die Liberalen (FDP-Liberale),Walter Bosshard,0,0,3,0,0,0,0,1,1,2,4,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,FDP.Die Liberalen (FDP-Liberale),Werner Messmer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
94,FDP.Die Liberalen (FDP-Liberale),Yves Christen,0,0,0,0,0,0,0,1,0,34,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Schweizerische Volkspartei (SVP),Adolf Ogi,1,0,0,1,0,0,1,1,1,0,7,1,9,0,46,9,0,14,6,0,0,0,0,0,4,1,1,0,2,4,7,0,10,1,3,1,0,0,11,0,2,6,0,2,3,1,0,6,4,0,0,0,0,0,0,0,4,0,4,9,0,1,1,0,2,2,2,0,3,0,1,0,0,0,0,3,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,4,5,0,0,0,1,0,2,0,0,24,4,2,1,6,2,0,1,2,1,0,5,6,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,18,0,1,0,9,2,0,0,1,0,0,12,7,0,0,0,0,0,0,3,0,0,0,0,0,1,0,5,0,4,0,1,0,2,0,0,1,1,0,0,0,6,3,18,8,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,3,2,0,0,0,3,1,6,1,2,0
96,Schweizerische Volkspartei (SVP),Bruno Zuppiger,0,1,0,0,0,0,1,1,0,9,24,0,0,1,0,15,0,4,0,0,0,0,1,0,1,2,0,0,0,0,8,4,1,2,2,1,1,0,18,0,0,3,0,3,0,0,1,0,3,3,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,2,0,9,5,0,0,2,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,1,1,0,0,11,0,0,0,7,0,2,1,1,0,3,0,0,2,0,0,2,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,3,0,2,0,4,0,0,0,0,0,1,0,3,0,0,1,22,0,4,2,6,2,0,1,45,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,3,7,1,0,0,9,6,1,3,0,1,1,0,0,4,0,0,2,5,1,0,0,0,0,0,1,1,0
97,Schweizerische Volkspartei (SVP),Caspar Baader,0,2,16,3,0,0,1,1,2,10,32,2,2,4,0,59,0,2,0,0,1,0,6,1,8,0,2,0,0,0,8,10,16,0,1,1,0,1,8,2,1,1,0,0,1,1,2,0,0,4,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,1,8,0,1,3,3,0,0,0,2,2,1,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,5,6,2,0,0,14,9,1,11,0,0,1,1,0,6,0,0,2,0,0,0,0,1,0,1,0,0,1,0,6,0,0,0,5,0,1,0,0,3,5,5,1,2,0,4,6,4,0,0,0,5,0,0,0,2,0,1,0,0,11,36,0,2,3,2,1,2,3,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,1,0,1,0,0,37,0,0,0,1,1,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,7,1,0,1,7,0,0,2,2,7,0,0,0,0,0,0,6,0,0,1,3,0,0,0,0,4,0,1,1,1
98,Schweizerische Volkspartei (SVP),Christian Speck,1,8,5,0,0,0,1,2,4,3,24,1,1,0,0,19,0,0,0,0,0,2,1,2,3,0,0,0,0,0,5,0,5,0,3,2,0,1,1,0,1,2,0,4,0,0,8,1,0,1,0,1,0,0,0,0,2,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0,0,1,4,2,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,7,0,0,0,4,1,5,4,2,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,1,3,0,2,0,6,1,0,0,0,0,0,1,0,0,1,2,0,2,0,1,1,2,0,0,0,0,0,5,0,0,0,0,2,14,0,2,0,2,2,0,0,3,0,0,1,3,2,5,1,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,5,1,0,0,4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,2,1,1,0
99,Schweizerische Volkspartei (SVP),Christoffel Brändli,0,5,0,0,0,0,2,12,2,1,10,0,9,0,0,25,2,3,0,1,0,3,4,3,1,1,0,0,2,0,12,0,10,2,0,0,3,3,8,0,1,5,0,4,1,2,4,0,2,0,5,0,0,0,0,3,3,2,13,1,0,0,2,0,4,9,0,0,0,1,3,0,1,0,1,4,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,19,0,1,0,3,0,3,0,0,0,0,2,2,0,14,15,11,1,5,1,0,0,0,2,8,0,3,0,2,0,2,0,7,2,2,0,0,5,0,9,0,1,4,0,0,0,0,0,4,1,3,15,2,0,11,0,3,0,6,0,0,1,0,0,0,0,1,0,0,3,3,0,0,0,0,0,3,0,59,1,0,0,5,2,10,1,0,0,5,14,1,0,0,5,1,0,0,4,1,5,2,21,0,22,0,5,0,0,0,0,4,4,0,0,1,0,1,2,6,4,6,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,2,0,2,12,0,0,3,3,3,3,12,7,0
