,Speaker Party,Speaker,"('absatz', 'artikel')","('absatz', 'buchstab')","('absatz', 'bundesverfass')","('absatz', 'litera')","('absatz', 'streich')","('allgemein', 'teil')","('amtlich', 'bulletin')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'mehrheit')","('antrag', 'mind')","('antwort', 'bundesrat')","('anzunehm', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('artikel', 'bundesverfass')","('artikel', 'strafgesetzbuch')","('ausdruck', 'bring')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('baulich', 'unterhalt')","('beantrag', 'nam')","('beantragt', 'ablehn')","('beantragt', 'annahm')","('beantragt', 'diskussion')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('befriedigt', 'beantragt')","('beid', 'rat')","('bericht', 'bundesrat')","('bericht', 'kommission')","('berichterstatt', 'verzicht')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('beschuldigt', 'person')","('betroff', 'person')","('bilateral', 'vertrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'fassung')","('bitt', 'nam')","('buchstab', 'a')","('buchstab', 'b')","('buchstab', 'c')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesamt', 'migration')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'bereit')","('bundesrat', 'couchepin')","('bundesrat', 'empfiehlt')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'mocht')","('buro', 'wahl')","('cvpfraktion', 'antrag')","('cvpfraktion', 'begrusst')","('cvpfraktion', 'bitt')","('cvpfraktion', 'eintret')","('cvpfraktion', 'lehnt')","('cvpfraktion', 'steht')","('cvpfraktion', 'stimmt')","('cvpfraktion', 'teilt')","('cvpfraktion', 'unterstutzt')","('cvpfraktion', 'vorlag')","('dam', 'herr')","('dank', 'bundesrat')","('darauf', 'aufmerksam')","('darum', 'bitt')","('darum', 'bundesrat')","('davon', 'uberzeugt')","('de', 'la')","('deshalb', 'ersuch')","('deshalb', 'meinung')","('differenz', 'nationalrat')","('diskussion', 'einverstand')","('diskutiert', 'word')","('ebenfall', 'annahm')","('eidgenoss', 'steuerverwalt')","('einstimm', 'kommission')","('einstimm', 'motion')","('end', 'jahr')","('entwurf', 'bundesrat')","('erklart', 'beschluss')","('erneuerbar', 'energi')","('ersatz', 'list')","('erst', 'ersatz')","('erst', 'lini')","('erst', 'phas')","('ersuch', 'antrag')","('ersuch', 'deshalb')","('ersuch', 'mehrheit')","('erwahnt', 'word')","('etwa', 'million')","('fassung', 'bundesrat')","('fassung', 'nationalrat')","('fdpfraktion', 'antrag')","('fdpfraktion', 'beantrag')","('fdpfraktion', 'beantragt')","('fdpfraktion', 'begrusst')","('fdpfraktion', 'bereit')","('fdpfraktion', 'bitt')","('fdpfraktion', 'bittet')","('fdpfraktion', 'eintret')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'stimmt')","('fdpfraktion', 'teil')","('fdpfraktion', 'teilt')","('fdpfraktion', 'unterstutzt')","('finanzplatz', 'schweiz')","('folg', 'geb')","('frag', 'gestellt')","('frag', 'herrn')","('frau', 'brunn')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'forst')","('frau', 'heberlein')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'sommaruga')","('ganz', 'genau')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'wichtig')","('gas', 'dampfkraftwerk')","('geht', 'darum')","('geht', 'erst')","('geht', 'ja')","('geltend', 'gemacht')","('geltend', 'recht')","('gemacht', 'word')","('gemass', 'absatz')","('gemass', 'artikel')","('gemeinsam', 'sorgerecht')","('gesagt', 'word')","('gesetz', 'grundlag')","('gesetz', 'regel')","('gross', 'bedeut')","('grund', 'dafur')","('grund', 'genomm')","('grund', 'weshalb')","('herr', 'brandli')","('herr', 'bundesprasident')","('herr', 'david')","('herr', 'jenny')","('herr', 'kolleg')","('herr', 'lauri')","('herr', 'leuenberg')","('herr', 'maiss')","('herr', 'prasident')","('herr', 'schiess')","('herr', 'schmid')","('herr', 'schweig')","('herr', 'stahelin')","('herr', 'visch')","('herr', 'vollm')","('herrn', 'david')","('herrn', 'kolleg')","('herrn', 'lauri')","('herrn', 'schmid')","('indirekt', 'teilliquidation')","('initiativ', 'folg')","('international', 'organisation')","('interpellant', 'schriftlich')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'tessin')","('kantonal', 'recht')","('kenntnis', 'nehm')","('klar', 'meinung')","('klein', 'mittl')","('kolleg', 'leuenberg')","('kolleg', 'schmid')","('kolleg', 'schweig')","('kollegin', 'fetz')","('kollektiv', 'kapitalanlag')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'einstimm')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'frag')","('kommission', 'meinung')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('konsumentinn', 'konsument')","('kraft', 'tret')","('kurz', 'bemerk')","('lag', 'kommission')","('landlich', 'raum')","('les', 'canton')","('letzt', 'mal')","('letzt', 'punkt')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('litera', 'a')","('lunion', 'européenn')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'unterstutz')","('mehrheit', 'unterstutzt')","('mehrheit', 'wak')","('mehrheit', 'zustimmt')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('mind', 'abzulehn')","('mind', 'kommission')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'bundesrat')","('mocht', 'darauf')","('mocht', 'nochmal')","('motion', 'anzunehm')","('muss', 'einfach')","('muss', 'seh')","('nach', 'jahr')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'kommission')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'anzuschliess')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('nationalratsmandat', 'besteht')","('natur', 'frag')","('natur', 'schon')","('neu', 'artikel')","('neu', 'gesetz')","('neu', 'regionalpolit')","('offent', 'interess')","('offent', 'recht')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('polit', 'entscheid')","('porta', 'alpina')","('prasenz', 'schweiz')","('pro', 'helvetia')","('raum', 'berggebiet')","('rechnung', 'getrag')","('ressourcenschwach', 'kanton')","('ressourcenstark', 'kanton')","('richterinn', 'richt')","('rund', 'million')","('sbb', 'cargo')","('schluss', 'gekomm')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'tourismus')","('schweizer', 'recht')","('schweizer', 'zivilprozessordn')","('seit', 'jahr')","('sicherheitspolit', 'kommission')","('sicht', 'spfraktion')","('sinn', 'ersuch')","('sozial', 'wohlfahrt')","('spfraktion', 'antrag')","('spfraktion', 'beantragt')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'teilt')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('standerat', 'folg')","('standort', 'schweiz')","('stell', 'fest')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'artikel')","('svpfraktion', 'beantrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'teilt')","('svpfraktion', 'unterstutzt')","('teil', 'antrag')","('teilt', 'antrag')","('tut', 'leid')","('uns', 'kommission')","('unternehmenssteuerreform', 'i')","('unterstutzt', 'antrag')","('unterstutzt', 'cvpfraktion')","('unterstutzt', 'fdpfraktion')","('unvereinbar', 'nationalratsmandat')","('verfug', 'stell')","('vier', 'jahr')","('volk', 'stand')","('vorlag', 'einzutret')","('vorlauf', 'anwend')","('vorlauf', 'aufgenomm')","('vot', 'électroniqu')","('votum', 'herrn')","('worum', 'geht')","('wurd', 'kommission')","('y', 'a')","('zuhand', 'materiali')","('zuruckgezog', 'word')","('zwei', 'drei')","('zweit', 'saul')"
80,FDP.Die Liberalen (FDP-Liberale),Peter Briner,4,2,1,1,0,0,2,0,4,2,2,4,0,5,0,0,0,37,1,2,0,2,1,0,0,0,1,1,0,17,4,3,0,5,2,1,0,1,1,0,4,3,1,0,0,0,1,0,2,0,6,0,2,1,4,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,15,0,2,3,0,0,1,0,0,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,0,0,0,1,0,1,0,4,0,1,0,9,0,2,0,0,1,3,5,0,0,3,0,4,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,16,0,0,2,0,0,0,11,0,1,1,0,1,1,0,1,14,1,0,0,2,0,0,2,4,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,2,6,1,0,0,0,0,0,0,1,0,3,0,2,0,5,1,0,1,0,0,0,10,0,1,1,1,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,10,0,3,0,0,1,0,1,8,0,0,0,3,1
81,FDP.Die Liberalen (FDP-Liberale),Peter Weigelt,2,1,0,0,0,0,2,0,0,0,1,3,14,0,0,0,0,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,2,2,0,0,4,1,0,2,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,5,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,1,2,0,1,0,1,0
82,FDP.Die Liberalen (FDP-Liberale),Philipp Müller,4,5,0,7,2,2,1,0,1,1,1,2,35,0,0,0,0,36,3,2,0,2,0,7,0,0,0,0,0,0,1,2,0,0,1,0,0,0,5,0,9,0,7,1,1,0,5,2,3,4,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,7,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,4,1,0,0,12,0,5,3,12,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,1,0,0,4,2,0,1,1,0,2,0,0,1,1,6,0,5,0,0,1,1,5,2,0,0,0,1,1,2,2,3,1,0,8,1,1,0,0,1,0,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,3,0,10,0,3,1,0,0,0,1,3,0
83,FDP.Die Liberalen (FDP-Liberale),Pierre Triponez,1,11,0,1,2,0,0,0,2,2,1,1,4,0,0,2,0,16,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,3,2,7,9,0,0,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,1,0,2,3,1,1,0,3,3,0,4,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,2,8,1,0,0,2,0,1,0,3,0,0,2,0,1,0,2,1,1,1,2,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,3,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,1,0,0,0,0,12,0,0,1,0,0,0,0,0,0,2,1,0,0,1,15,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,4,0,0,0,1,1,0,0,0,0,0,2
84,FDP.Die Liberalen (FDP-Liberale),Rolf Büttiker,3,10,1,2,2,0,2,0,65,9,6,5,35,50,25,0,0,43,1,15,0,3,2,3,0,1,37,33,25,45,2,20,16,4,6,71,0,0,11,0,1,0,1,1,0,0,0,11,5,4,16,1,0,4,107,1,2,0,3,16,4,10,1,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,2,4,0,0,1,14,0,32,5,0,23,0,3,0,4,0,0,3,5,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,7,3,23,15,3,4,0,0,12,1,17,1,1,0,13,3,5,0,3,3,0,8,0,3,7,3,1,1,1,0,6,20,4,7,2,6,6,8,1,3,7,1,11,0,0,5,0,7,5,0,6,1,9,1,1,0,0,0,8,1,4,2,0,0,0,1,0,85,1,0,9,0,0,0,6,2,1,2,1,0,0,3,0,4,2,0,67,1,0,0,0,5,1,0,0,0,1,8,0,2,1,3,2,12,1,0,32,0,3,8,0,0,1,0,0,0,4,1,0,4,4,1,3,0,1,1,25,0,1,2,0,0,1,3,0,0,0,5,0,1,31,71,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,6,3,4,3,0,0,5,1,0,0,2,30,8,2
85,FDP.Die Liberalen (FDP-Liberale),Rolf Hegetschweiler,3,6,1,0,1,0,1,0,0,2,1,11,15,2,0,2,0,16,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,2,20,1,0,11,3,1,0,6,0,0,2,2,2,0,0,0,11,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,0,1,4,0,18,0,0,4,2,0,0,0,0,3,1,1,2,2,0,0,0,2,0,2,0,1,2,4,0,0,1,0,7,0,1,0,0,0,0,0,1,2,0,0,6,1,0,0,8,0,4,1,0,0,0,1,0,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,2,0,1,1,1,1,0,3,1,2,3,0,0,3,0,0,1,0,2,0,0,0,0,4,4,19,1,1,0,0,4,1,2,1,3,1,0,0,1,0,0,0,3,0,14,2,0,0,0,0,0,0,0,0,1,2,0,0,0,33,0,0,0,0,0,0,2,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,1,1,8,0,0,0,0,0,9,0,1,0,1,0
86,FDP.Die Liberalen (FDP-Liberale),Rolf Schweiger,0,1,1,3,1,10,2,3,5,5,8,6,11,0,1,0,0,38,0,0,0,9,3,0,2,3,0,0,0,5,7,0,0,6,7,0,0,0,4,0,5,0,0,2,0,0,0,4,1,0,11,3,0,1,1,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,1,0,7,0,0,0,0,1,2,1,4,0,9,0,0,9,7,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,2,2,8,1,0,2,0,4,0,25,10,1,0,6,1,0,4,2,4,0,0,0,1,5,6,5,7,3,0,0,0,1,5,13,2,3,0,3,1,3,0,2,0,0,1,10,0,0,0,1,6,0,0,6,0,6,2,4,4,0,0,2,0,0,3,1,2,1,0,0,2,2,92,1,0,0,0,3,1,1,0,0,1,2,0,1,1,0,0,0,0,14,1,1,0,0,5,0,0,1,0,2,0,1,0,14,0,0,3,0,0,2,0,0,0,4,0,0,0,0,1,1,0,10,17,11,0,1,6,0,1,0,5,17,29,11,11,0,1,0,1,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,4,1,0,10,0,0,0,8,7,2,0,2,0,5,0
87,FDP.Die Liberalen (FDP-Liberale),Rudolf Steiner,5,1,2,4,0,0,0,0,4,5,8,22,20,3,0,0,0,31,0,3,0,2,3,1,0,1,1,0,0,0,0,4,0,1,1,1,0,1,0,0,0,0,0,3,0,0,10,0,0,0,7,1,0,4,2,2,0,0,1,1,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,6,0,0,0,0,0,1,0,0,0,0,6,6,0,10,0,0,1,0,0,0,0,0,4,0,0,2,1,4,1,2,13,2,1,11,2,2,2,0,0,10,1,6,0,0,0,1,0,0,0,8,2,0,0,8,0,0,0,3,1,1,0,1,1,0,6,0,2,4,2,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,3,7,0,0,0,0,0,0,2,7,0,9,6,0,0,0,11,3,1,8,2,3,3,0,0,3,0,6,0,2,0,0,5,18,62,4,0,0,0,3,0,0,6,0,8,0,1,6,1,0,0,8,0,21,2,0,0,0,2,1,0,0,0,0,6,0,0,0,10,0,0,9,0,3,0,1,0,0,0,10,6,1,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,2,5,0,0,0,1,0,4,0,0,1,2,0
88,FDP.Die Liberalen (FDP-Liberale),Ruedi Noser,0,1,1,0,0,0,3,0,0,3,0,3,23,1,0,0,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,1,0,0,0,0,3,4,1,3,5,0,0,0,0,0,3,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,10,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,7,0,6,0,1,0,0,0,0,1,0,1,0,0,1,2,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,6,2,0,0,1,1,0,1,0,2,2,3,4,1,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,0,0,0,0,0,3,0,0,0,2,0
89,FDP.Die Liberalen (FDP-Liberale),Thomas Pfisterer,9,3,9,14,4,1,6,0,4,7,28,3,13,2,0,0,1,103,1,22,0,10,5,3,0,3,1,1,0,1,6,2,0,4,3,2,0,0,15,0,23,18,1,1,1,0,4,2,2,5,37,8,0,3,4,4,2,0,12,16,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,6,9,14,3,4,0,0,0,4,0,8,0,1,1,0,3,10,0,13,0,0,23,2,0,0,0,0,19,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,3,4,5,3,2,1,0,6,0,6,2,1,0,64,4,7,1,14,7,2,11,0,4,10,2,3,2,25,1,8,5,7,6,16,7,8,8,7,5,13,7,8,0,0,3,18,7,9,0,0,5,0,2,0,0,3,4,9,1,2,9,2,0,0,0,4,36,0,0,10,1,0,26,2,7,4,3,6,4,3,8,0,2,2,0,0,9,0,0,0,4,13,0,0,0,0,10,0,0,1,0,8,3,1,0,7,1,2,12,0,0,7,0,0,2,5,15,0,1,1,1,1,0,4,6,15,0,7,5,0,2,0,1,0,0,0,7,21,7,0,0,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,5,12,14,10,2,0,0,14,18,13,0,0,0,6,0
90,FDP.Die Liberalen (FDP-Liberale),Trix Heberlein,10,11,5,11,2,0,5,0,8,20,10,9,13,8,0,0,0,75,0,11,0,0,1,8,0,4,0,0,0,2,2,3,0,20,0,3,0,3,19,0,12,0,2,0,0,0,0,5,4,3,17,4,7,6,0,4,12,0,8,7,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,3,0,0,1,2,3,0,3,20,0,0,0,0,2,1,1,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,5,0,9,3,0,2,0,8,1,37,0,1,0,13,0,9,6,10,3,4,20,0,0,17,1,3,1,0,2,0,2,3,5,2,0,1,4,4,2,1,3,4,0,0,2,0,2,3,0,1,0,0,1,0,0,3,3,3,4,0,0,0,0,1,0,5,8,6,0,0,3,6,0,16,5,6,0,7,0,2,0,0,6,1,1,0,7,0,0,0,1,6,2,0,0,0,7,0,0,2,0,11,8,1,12,3,3,1,4,0,0,5,0,0,6,0,13,0,1,0,4,4,0,1,2,18,1,1,0,0,3,0,8,5,4,0,20,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,3,6,2,13,0,6,5,1,3,7,0,5,0,5,2
91,FDP.Die Liberalen (FDP-Liberale),Urs Schweizer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,FDP.Die Liberalen (FDP-Liberale),Walter Müller,3,3,1,0,0,0,3,0,3,0,1,0,6,0,0,0,0,17,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,2,1,0,0,0,5,0,0,0,0,0,6,0,0,0,1,1,0,1,5,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,4,1,0,0,0,0,1
93,FDP.Die Liberalen (FDP-Liberale),Werner Messmer,0,1,1,0,1,0,0,0,4,0,0,2,13,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,5,0,0,5,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,4,6,2,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,0,0,0,0,3,0,0,2,0,0,0
