,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
34,Peter Föhn,Schweizerische Volkspartei (SVP),0.007909604519774011,0.0,0.0,0.006779661016949152,0.003389830508474576,0.004519774011299435,0.0327683615819209,0.0022598870056497176,0.0,0.04858757062146893,0.0,0.01694915254237288,0.0,0.0,0.00903954802259887,0.003389830508474576,0.0,0.013559322033898305,0.0,0.0192090395480226,0.00903954802259887,0.07344632768361582,0.004519774011299435,0.006779661016949152,0.0022598870056497176,0.005649717514124294,0.003389830508474576,0.0,0.0,0.003389830508474576,0.0,0.006779661016949152,0.0,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.0,0.0,0.005649717514124294,0.0,0.003389830508474576,0.010169491525423728,0.0022598870056497176,0.010169491525423728,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0192090395480226,0.0011299435028248588,0.0,0.00903954802259887,0.04406779661016949,0.024858757062146894,0.0022598870056497176,0.0,0.0,0.0519774011299435,0.0,0.007909604519774011,0.007909604519774011,0.003389830508474576,0.006779661016949152,0.005649717514124294,0.013559322033898305,0.0022598870056497176,0.0022598870056497176,0.0,0.013559322033898305,0.0022598870056497176,0.0,0.0,0.0,0.0,0.003389830508474576,0.011299435028248588,0.010169491525423728,0.003389830508474576,0.005649717514124294,0.06779661016949153,0.0022598870056497176,0.005649717514124294,0.0022598870056497176,0.012429378531073447,0.0,0.005649717514124294,0.0022598870056497176,0.0,0.0,0.0022598870056497176,0.020338983050847456,0.006779661016949152,0.0,0.0,0.0011299435028248588,0.0,0.0,0.011299435028248588,0.01807909604519774,0.0011299435028248588,0.0,0.0,0.005649717514124294,0.0022598870056497176,0.012429378531073447,0.012429378531073447,0.0,0.0,0.0,0.04067796610169491,0.0011299435028248588,0.04180790960451977,0.0,0.0,0.0,0.0,0.0,0.0,0.004519774011299435,0.003389830508474576,0.0022598870056497176,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003389830508474576,0.0011299435028248588,0.007909604519774011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022598870056497176,0.0,0.0,0.004519774011299435,0.007909604519774011,0.01807909604519774,0.023728813559322035,0.00903954802259887,0.004519774011299435,0.04971751412429379,0.0
35,Peter Keller,Schweizerische Volkspartei (SVP),0.04065040650406504,0.0,0.0,0.0,0.008130081300813009,0.008130081300813009,0.07317073170731707,0.008130081300813009,0.0,0.21138211382113822,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.0,0.008130081300813009,0.0,0.0,0.016260162601626018,0.0,0.008130081300813009,0.008130081300813009,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.008130081300813009,0.0,0.024390243902439025,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.008130081300813009,0.016260162601626018,0.016260162601626018,0.0,0.0,0.0,0.008130081300813009,0.032520325203252036,0.024390243902439025,0.0,0.0,0.008130081300813009,0.0,0.0,0.008130081300813009,0.0,0.016260162601626018,0.008130081300813009,0.008130081300813009,0.016260162601626018,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.024390243902439025,0.032520325203252036,0.0,0.0,0.0,0.0,0.0,0.056910569105691054,0.008130081300813009,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.008130081300813009,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.008130081300813009,0.008130081300813009,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032520325203252036,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.008130081300813009
36,Peter Spuhler,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.10714285714285714,0.0
37,Pirmin Schwander,Schweizerische Volkspartei (SVP),0.007374631268436578,0.0,0.0014749262536873156,0.0014749262536873156,0.004424778761061947,0.01327433628318584,0.0471976401179941,0.0,0.0,0.045722713864306784,0.0014749262536873156,0.0,0.0,0.0014749262536873156,0.0029498525073746312,0.0,0.0014749262536873156,0.0029498525073746312,0.0,0.0058997050147492625,0.02064896755162242,0.01032448377581121,0.0029498525073746312,0.014749262536873156,0.004424778761061947,0.0029498525073746312,0.0058997050147492625,0.0014749262536873156,0.0,0.0014749262536873156,0.0058997050147492625,0.0014749262536873156,0.0,0.004424778761061947,0.0058997050147492625,0.0,0.0,0.0,0.0058997050147492625,0.0,0.0014749262536873156,0.0014749262536873156,0.008849557522123894,0.0029498525073746312,0.0,0.0029498525073746312,0.0,0.0029498525073746312,0.032448377581120944,0.0,0.0,0.008849557522123894,0.05014749262536873,0.0,0.01032448377581121,0.0,0.0,0.038348082595870206,0.0,0.011799410029498525,0.02359882005899705,0.014749262536873156,0.011799410029498525,0.0058997050147492625,0.04424778761061947,0.0,0.0,0.0,0.0058997050147492625,0.019174041297935103,0.0,0.0,0.0,0.0,0.007374631268436578,0.0,0.014749262536873156,0.0029498525073746312,0.0,0.004424778761061947,0.0,0.019174041297935103,0.0029498525073746312,0.0,0.0471976401179941,0.0,0.0058997050147492625,0.0,0.0,0.0014749262536873156,0.035398230088495575,0.02064896755162242,0.0,0.007374631268436578,0.0,0.0014749262536873156,0.0014749262536873156,0.045722713864306784,0.045722713864306784,0.0,0.0014749262536873156,0.0,0.0029498525073746312,0.0058997050147492625,0.0014749262536873156,0.0058997050147492625,0.0,0.0,0.032448377581120944,0.0,0.0,0.0471976401179941,0.0,0.0,0.0014749262536873156,0.0058997050147492625,0.004424778761061947,0.0,0.004424778761061947,0.0,0.0,0.0,0.0,0.0014749262536873156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014749262536873156,0.0014749262536873156,0.02064896755162242,0.0,0.0,0.0029498525073746312,0.004424778761061947,0.0014749262536873156,0.0,0.007374631268436578,0.014749262536873156,0.0058997050147492625,0.0014749262536873156,0.0014749262536873156,0.0014749262536873156,0.0,0.0029498525073746312,0.0,0.0,0.0,0.011799410029498525,0.008849557522123894,0.008849557522123894,0.0
38,Roland Eberle,Schweizerische Volkspartei (SVP),0.013245033112582781,0.0,0.0,0.0033112582781456954,0.0,0.006622516556291391,0.04304635761589404,0.0033112582781456954,0.0,0.03642384105960265,0.0,0.0,0.0,0.0,0.006622516556291391,0.009933774834437087,0.0,0.0033112582781456954,0.006622516556291391,0.039735099337748346,0.04966887417218543,0.0,0.0,0.0033112582781456954,0.0,0.009933774834437087,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.009933774834437087,0.0,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0033112582781456954,0.06622516556291391,0.0,0.0,0.0,0.016556291390728478,0.0,0.0,0.009933774834437087,0.046357615894039736,0.03642384105960265,0.0033112582781456954,0.0,0.0,0.016556291390728478,0.0,0.019867549668874173,0.019867549668874173,0.0,0.0033112582781456954,0.0,0.0033112582781456954,0.0,0.0,0.006622516556291391,0.0033112582781456954,0.0033112582781456954,0.006622516556291391,0.0,0.0,0.0,0.006622516556291391,0.006622516556291391,0.0033112582781456954,0.0033112582781456954,0.0,0.0,0.006622516556291391,0.013245033112582781,0.0,0.019867549668874173,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.03642384105960265,0.023178807947019868,0.0,0.0,0.0,0.006622516556291391,0.0,0.10596026490066225,0.039735099337748346,0.0,0.0033112582781456954,0.0033112582781456954,0.029801324503311258,0.033112582781456956,0.0,0.006622516556291391,0.0,0.0,0.0,0.006622516556291391,0.016556291390728478,0.0033112582781456954,0.0,0.0,0.0,0.029801324503311258,0.006622516556291391,0.0,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.016556291390728478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009933774834437087,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.009933774834437087,0.0033112582781456954,0.0033112582781456954
39,Roland F. Borer,Schweizerische Volkspartei (SVP),0.0223463687150838,0.00558659217877095,0.0,0.01675977653631285,0.00558659217877095,0.00558659217877095,0.0335195530726257,0.01675977653631285,0.0,0.0893854748603352,0.0,0.0,0.0,0.01675977653631285,0.0,0.0,0.0,0.0111731843575419,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01675977653631285,0.0,0.0,0.0,0.0,0.0223463687150838,0.0,0.0,0.0,0.01675977653631285,0.0,0.0446927374301676,0.0,0.0,0.00558659217877095,0.0,0.0,0.0446927374301676,0.0,0.0111731843575419,0.0,0.0,0.0,0.01675977653631285,0.00558659217877095,0.0223463687150838,0.055865921787709494,0.0,0.0,0.01675977653631285,0.0,0.0,0.0,0.00558659217877095,0.0,0.00558659217877095,0.0,0.0,0.0,0.0335195530726257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.027932960893854747,0.0,0.0,0.0,0.0,0.0,0.055865921787709494,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.01675977653631285,0.00558659217877095,0.0,0.0,0.00558659217877095,0.0,0.0111731843575419,0.08379888268156424,0.0,0.0,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.0,0.0111731843575419,0.0,0.00558659217877095,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12849162011173185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.00558659217877095,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0
40,Roland Rino Büchel,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.012195121951219513,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018292682926829267,0.0,0.006097560975609756,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.018292682926829267,0.03048780487804878,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.006097560975609756,0.0,0.0,0.012195121951219513,0.0,0.036585365853658534,0.0,0.006097560975609756,0.0,0.054878048780487805,0.0,0.018292682926829267,0.018292682926829267,0.0,0.006097560975609756,0.006097560975609756,0.006097560975609756,0.024390243902439025,0.0,0.0,0.006097560975609756,0.006097560975609756,0.0,0.018292682926829267,0.0,0.06707317073170732,0.03048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.018292682926829267,0.006097560975609756,0.0,0.0,0.042682926829268296,0.012195121951219513,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.06097560975609756,0.0,0.0,0.0,0.0,0.006097560975609756,0.006097560975609756,0.012195121951219513,0.024390243902439025,0.0,0.0,0.012195121951219513,0.0,0.006097560975609756,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.018292682926829267,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03048780487804878,0.006097560975609756,0.042682926829268296,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.018292682926829267,0.0,0.0,0.012195121951219513,0.018292682926829267,0.0,0.0
41,Rudolf Joder,Schweizerische Volkspartei (SVP),0.009966777408637873,0.0,0.0,0.0033222591362126247,0.013289036544850499,0.013289036544850499,0.029900332225913623,0.0,0.0,0.05647840531561462,0.0,0.0,0.0,0.009966777408637873,0.029900332225913623,0.0,0.0,0.006644518272425249,0.006644518272425249,0.023255813953488372,0.0033222591362126247,0.006644518272425249,0.0033222591362126247,0.019933554817275746,0.0,0.0,0.0,0.006644518272425249,0.0,0.006644518272425249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126247,0.006644518272425249,0.006644518272425249,0.0033222591362126247,0.0,0.0,0.0033222591362126247,0.0,0.0,0.0,0.0,0.04318936877076412,0.0,0.0,0.0,0.016611295681063124,0.0,0.0,0.0,0.0033222591362126247,0.0033222591362126247,0.0,0.006644518272425249,0.036544850498338874,0.009966777408637873,0.04318936877076412,0.023255813953488372,0.0033222591362126247,0.0,0.0033222591362126247,0.0,0.0,0.0,0.006644518272425249,0.0,0.0,0.0,0.0033222591362126247,0.0033222591362126247,0.026578073089700997,0.0,0.0,0.006644518272425249,0.0,0.016611295681063124,0.006644518272425249,0.0,0.0,0.0,0.0,0.0,0.006644518272425249,0.0,0.026578073089700997,0.03986710963455149,0.0,0.0,0.0,0.006644518272425249,0.0,0.006644518272425249,0.0,0.0,0.0033222591362126247,0.0,0.0,0.013289036544850499,0.016611295681063124,0.0,0.0,0.0,0.009966777408637873,0.0,0.0,0.12956810631229235,0.0,0.0,0.0,0.0,0.0,0.0,0.016611295681063124,0.0,0.0,0.0,0.0,0.0033222591362126247,0.0033222591362126247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026578073089700997,0.009966777408637873,0.0,0.0,0.006644518272425249,0.0,0.0,0.006644518272425249,0.0,0.0,0.0,0.0033222591362126247,0.016611295681063124,0.0,0.0,0.029900332225913623,0.07641196013289037,0.0,0.0,0.0033222591362126247,0.0,0.0033222591362126247,0.0
42,Sebastian Frehner,Schweizerische Volkspartei (SVP),0.0182648401826484,0.0,0.0,0.0045662100456621,0.0136986301369863,0.0136986301369863,0.0502283105022831,0.0,0.0,0.1872146118721461,0.0045662100456621,0.0,0.0,0.0045662100456621,0.0,0.0,0.0045662100456621,0.0,0.0,0.0228310502283105,0.0273972602739726,0.0,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.0,0.0,0.0,0.0,0.0045662100456621,0.0091324200913242,0.0182648401826484,0.0045662100456621,0.0,0.0045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365296803652968,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0045662100456621,0.0,0.0,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.0365296803652968,0.0,0.0,0.0,0.0182648401826484,0.0091324200913242,0.0091324200913242,0.0,0.0,0.0,0.0,0.0045662100456621,0.0,0.0136986301369863,0.0045662100456621,0.0,0.0,0.0,0.0,0.0091324200913242,0.0136986301369863,0.0,0.0,0.0045662100456621,0.0,0.0,0.0,0.0091324200913242,0.0958904109589041,0.0,0.0,0.0,0.0045662100456621,0.0,0.0410958904109589,0.0045662100456621,0.0,0.0,0.0045662100456621,0.0,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0,0.0,0.0228310502283105,0.0,0.0,0.0684931506849315,0.0136986301369863,0.0,0.0,0.0045662100456621,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045662100456621,0.0,0.0,0.0182648401826484,0.0,0.0,0.0,0.0,0.0,0.0045662100456621,0.0045662100456621,0.0091324200913242,0.0136986301369863,0.0,0.0045662100456621,0.0,0.0,0.0,0.0,0.0045662100456621,0.0,0.0
43,Sylvia Flückiger-Bäni,Schweizerische Volkspartei (SVP),0.00904977375565611,0.0,0.0,0.027149321266968326,0.004524886877828055,0.004524886877828055,0.03167420814479638,0.013574660633484163,0.0,0.058823529411764705,0.0,0.004524886877828055,0.0,0.004524886877828055,0.0,0.004524886877828055,0.0,0.0,0.0,0.004524886877828055,0.00904977375565611,0.004524886877828055,0.00904977375565611,0.01809954751131222,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.013574660633484163,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.06334841628959276,0.0,0.0,0.004524886877828055,0.04524886877828054,0.0,0.013574660633484163,0.0,0.0,0.027149321266968326,0.00904977375565611,0.013574660633484163,0.027149321266968326,0.0,0.01809954751131222,0.01809954751131222,0.0,0.0,0.0,0.0,0.00904977375565611,0.013574660633484163,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.027149321266968326,0.004524886877828055,0.0,0.0,0.0,0.0,0.013574660633484163,0.013574660633484163,0.0,0.0,0.004524886877828055,0.0,0.013574660633484163,0.004524886877828055,0.00904977375565611,0.03619909502262444,0.0,0.013574660633484163,0.004524886877828055,0.0,0.0,0.03167420814479638,0.00904977375565611,0.0,0.004524886877828055,0.0,0.004524886877828055,0.004524886877828055,0.013574660633484163,0.004524886877828055,0.0,0.0,0.02262443438914027,0.0,0.0,0.13574660633484162,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.013574660633484163,0.0,0.0,0.0,0.0,0.00904977375565611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027149321266968326,0.0,0.0,0.00904977375565611,0.0,0.0,0.004524886877828055,0.00904977375565611,0.004524886877828055,0.02262443438914027,0.004524886877828055,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.0
44,This Jenny,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.014035087719298246,0.0035087719298245615,0.0035087719298245615,0.010526315789473684,0.0035087719298245615,0.0,0.010526315789473684,0.0,0.007017543859649123,0.0,0.0,0.0,0.0,0.0035087719298245615,0.007017543859649123,0.0,0.0035087719298245615,0.007017543859649123,0.0,0.0,0.010526315789473684,0.0035087719298245615,0.0035087719298245615,0.0035087719298245615,0.0,0.0035087719298245615,0.0035087719298245615,0.0,0.007017543859649123,0.0,0.007017543859649123,0.0,0.0,0.0,0.0,0.0035087719298245615,0.0,0.0,0.007017543859649123,0.0,0.0,0.0,0.0,0.0,0.0,0.028070175438596492,0.007017543859649123,0.0,0.0,0.08771929824561403,0.0,0.028070175438596492,0.0,0.0,0.021052631578947368,0.0,0.021052631578947368,0.007017543859649123,0.0035087719298245615,0.007017543859649123,0.0035087719298245615,0.0,0.007017543859649123,0.0,0.0,0.0456140350877193,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.007017543859649123,0.02456140350877193,0.028070175438596492,0.0,0.007017543859649123,0.010526315789473684,0.0,0.014035087719298246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035087719298245615,0.007017543859649123,0.0,0.0,0.0,0.0035087719298245615,0.0,0.10526315789473684,0.014035087719298246,0.0,0.12631578947368421,0.0,0.0,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.0,0.028070175438596492,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.007017543859649123,0.0,0.0,0.0,0.0,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.02456140350877193,0.0,0.021052631578947368,0.0035087719298245615,0.0035087719298245615,0.014035087719298246,0.028070175438596492,0.0035087719298245615
