,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
22,Hermann Bürgi,Schweizerische Volkspartei (SVP),0.007112375533428165,0.001422475106685633,0.0,0.001422475106685633,0.0,0.005689900426742532,0.011379800853485065,0.0,0.032716927453769556,0.10526315789473684,0.007112375533428165,0.0,0.0,0.001422475106685633,0.008534850640113799,0.005689900426742532,0.001422475106685633,0.002844950213371266,0.0,0.001422475106685633,0.00995732574679943,0.001422475106685633,0.0,0.025604551920341393,0.011379800853485065,0.0,0.001422475106685633,0.0,0.01422475106685633,0.002844950213371266,0.0,0.0,0.005689900426742532,0.015647226173541962,0.0,0.02844950213371266,0.0,0.0,0.0,0.001422475106685633,0.0,0.0,0.00995732574679943,0.0,0.01991465149359886,0.0,0.002844950213371266,0.0,0.004267425320056899,0.007112375533428165,0.001422475106685633,0.001422475106685633,0.0,0.021337126600284494,0.011379800853485065,0.02275960170697013,0.0,0.001422475106685633,0.02275960170697013,0.005689900426742532,0.00995732574679943,0.05547652916073969,0.01422475106685633,0.005689900426742532,0.032716927453769556,0.005689900426742532,0.0,0.001422475106685633,0.008534850640113799,0.12660028449502134,0.029871977240398292,0.0,0.0,0.0,0.0,0.001422475106685633,0.0,0.007112375533428165,0.0,0.0,0.0,0.007112375533428165,0.001422475106685633,0.001422475106685633,0.001422475106685633,0.01849217638691323,0.0,0.0,0.0,0.0,0.002844950213371266,0.002844950213371266,0.02275960170697013,0.0,0.0,0.0,0.002844950213371266,0.0,0.041251778093883355,0.001422475106685633,0.004267425320056899,0.0,0.004267425320056899,0.01849217638691323,0.0,0.004267425320056899,0.00995732574679943,0.0,0.0,0.0,0.001422475106685633,0.004267425320056899,0.025604551920341393,0.0,0.0,0.0,0.005689900426742532,0.002844950213371266,0.0,0.007112375533428165,0.0,0.007112375533428165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00995732574679943,0.001422475106685633,0.004267425320056899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01849217638691323,0.004267425320056899,0.0,0.007112375533428165,0.0,0.0,0.0,0.005689900426742532,0.002844950213371266,0.004267425320056899,0.0
23,Hermann Weyeneth,Schweizerische Volkspartei (SVP),0.00784313725490196,0.0,0.0,0.00392156862745098,0.0,0.0196078431372549,0.047058823529411764,0.0,0.0,0.023529411764705882,0.00392156862745098,0.00392156862745098,0.0,0.00392156862745098,0.01568627450980392,0.00784313725490196,0.0,0.00392156862745098,0.0,0.00784313725490196,0.0196078431372549,0.0,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.0,0.00392156862745098,0.0,0.03137254901960784,0.0,0.00392156862745098,0.00392156862745098,0.0,0.0196078431372549,0.0196078431372549,0.00784313725490196,0.011764705882352941,0.0,0.0,0.00392156862745098,0.011764705882352941,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.00392156862745098,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.00392156862745098,0.0,0.023529411764705882,0.0,0.03529411764705882,0.027450980392156862,0.00784313725490196,0.0,0.0,0.0,0.0,0.00392156862745098,0.00784313725490196,0.058823529411764705,0.0,0.0,0.0,0.00784313725490196,0.0,0.0,0.0,0.011764705882352941,0.00784313725490196,0.00392156862745098,0.0,0.0,0.0,0.00784313725490196,0.01568627450980392,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.00784313725490196,0.03529411764705882,0.0,0.00784313725490196,0.0,0.0,0.0,0.10980392156862745,0.00392156862745098,0.0,0.0,0.00392156862745098,0.0,0.00392156862745098,0.00392156862745098,0.0196078431372549,0.0,0.00392156862745098,0.00784313725490196,0.0,0.01568627450980392,0.03529411764705882,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.00392156862745098,0.023529411764705882,0.00784313725490196,0.0,0.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.0,0.00784313725490196,0.0,0.0,0.03137254901960784,0.0,0.027450980392156862,0.00784313725490196,0.0,0.011764705882352941,0.00392156862745098,0.00392156862745098
24,J. Alexander Baumann,Schweizerische Volkspartei (SVP),0.007936507936507936,0.003968253968253968,0.0,0.003968253968253968,0.0,0.007936507936507936,0.03968253968253968,0.003968253968253968,0.003968253968253968,0.09523809523809523,0.003968253968253968,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.011904761904761904,0.0,0.0,0.0,0.0,0.007936507936507936,0.003968253968253968,0.0,0.0,0.007936507936507936,0.007936507936507936,0.0,0.011904761904761904,0.0,0.0,0.011904761904761904,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.011904761904761904,0.003968253968253968,0.007936507936507936,0.03571428571428571,0.0,0.007936507936507936,0.0,0.007936507936507936,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.007936507936507936,0.027777777777777776,0.007936507936507936,0.023809523809523808,0.027777777777777776,0.003968253968253968,0.0,0.003968253968253968,0.0,0.05952380952380952,0.01984126984126984,0.0,0.0,0.003968253968253968,0.0,0.003968253968253968,0.003968253968253968,0.01984126984126984,0.007936507936507936,0.0,0.0,0.011904761904761904,0.0,0.011904761904761904,0.0,0.05555555555555555,0.0,0.0,0.0,0.015873015873015872,0.003968253968253968,0.0,0.04365079365079365,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.003968253968253968,0.015873015873015872,0.011904761904761904,0.0,0.003968253968253968,0.0,0.007936507936507936,0.0,0.0,0.0,0.01984126984126984,0.0,0.0,0.12301587301587301,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.003968253968253968,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.01984126984126984,0.0,0.007936507936507936,0.003968253968253968,0.0,0.0,0.003968253968253968,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.003968253968253968,0.0,0.0
25,Jasmin Hutter-Hutter,Schweizerische Volkspartei (SVP),0.012658227848101266,0.0,0.0,0.012658227848101266,0.0,0.0,0.08860759493670886,0.0,0.0,0.0379746835443038,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.02531645569620253,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.012658227848101266,0.0,0.0,0.02531645569620253,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.012658227848101266,0.02531645569620253,0.0,0.0,0.0,0.012658227848101266,0.0,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.12658227848101267,0.0,0.0,0.10126582278481013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.0,0.012658227848101266,0.0379746835443038,0.0,0.012658227848101266,0.0,0.0,0.012658227848101266,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Jean Henri Dunant,Schweizerische Volkspartei (SVP),0.08108108108108109,0.0,0.0,0.05405405405405406,0.0,0.02702702702702703,0.0,0.0,0.0,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.10810810810810811,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Josef Kunz,Schweizerische Volkspartei (SVP),0.006211180124223602,0.0,0.0,0.006211180124223602,0.037267080745341616,0.043478260869565216,0.062111801242236024,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.018633540372670808,0.0,0.006211180124223602,0.006211180124223602,0.0,0.006211180124223602,0.006211180124223602,0.0,0.006211180124223602,0.012422360248447204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.09316770186335403,0.0,0.0,0.0,0.012422360248447204,0.0,0.0,0.0,0.031055900621118012,0.0,0.012422360248447204,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.006211180124223602,0.006211180124223602,0.0,0.0,0.0,0.0,0.049689440993788817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012422360248447204,0.024844720496894408,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.012422360248447204,0.031055900621118012,0.0,0.0,0.0,0.012422360248447204,0.0,0.062111801242236024,0.018633540372670808,0.012422360248447204,0.0,0.0,0.0,0.0,0.006211180124223602,0.006211180124223602,0.0,0.0,0.09937888198757763,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,0.012422360248447204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018633540372670808,0.0,0.0,0.006211180124223602,0.0,0.0,0.012422360248447204,0.018633540372670808,0.031055900621118012,0.0,0.012422360248447204,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Jürg Stahl,Schweizerische Volkspartei (SVP),0.009708737864077669,0.0,0.0,0.0048543689320388345,0.0,0.019417475728155338,0.05825242718446602,0.0048543689320388345,0.0,0.05825242718446602,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.014563106796116505,0.0048543689320388345,0.0,0.019417475728155338,0.009708737864077669,0.0,0.009708737864077669,0.0,0.0,0.0,0.0048543689320388345,0.019417475728155338,0.0,0.0048543689320388345,0.0,0.0048543689320388345,0.0048543689320388345,0.03398058252427184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019417475728155338,0.05339805825242718,0.0,0.0,0.0048543689320388345,0.024271844660194174,0.0,0.0,0.0,0.0,0.0,0.02912621359223301,0.0,0.0,0.014563106796116505,0.0048543689320388345,0.0048543689320388345,0.019417475728155338,0.0,0.02912621359223301,0.0048543689320388345,0.0,0.0048543689320388345,0.0,0.0,0.019417475728155338,0.014563106796116505,0.0,0.0,0.0,0.0,0.0,0.0,0.014563106796116505,0.009708737864077669,0.0,0.0,0.0,0.0048543689320388345,0.0,0.019417475728155338,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.05825242718446602,0.0,0.0,0.0,0.0048543689320388345,0.0,0.0,0.019417475728155338,0.0,0.0048543689320388345,0.0,0.0,0.009708737864077669,0.014563106796116505,0.0,0.0,0.0,0.038834951456310676,0.0,0.009708737864077669,0.05339805825242718,0.014563106796116505,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019417475728155338,0.0048543689320388345,0.0048543689320388345,0.0048543689320388345,0.0048543689320388345,0.0,0.009708737864077669,0.0048543689320388345,0.02912621359223301,0.04854368932038835,0.0048543689320388345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048543689320388345,0.0
29,Lieni Füglistaller,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0547945205479452,0.0,0.0,0.0684931506849315,0.0136986301369863,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0136986301369863,0.0547945205479452,0.0,0.0136986301369863,0.0684931506849315,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0,0.0,0.0,0.0684931506849315,0.0273972602739726,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0136986301369863,0.0,0.0,0.0547945205479452,0.0,0.0,0.0273972602739726,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0410958904109589,0.0,0.0,0.0136986301369863,0.0,0.0,0.0821917808219178,0.0,0.0,0.0,0.0,0.0,0.0684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Luzi Stamm,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.04819277108433735,0.0,0.0,0.024096385542168676,0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.012048192771084338,0.0,0.012048192771084338,0.0,0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006024096385542169,0.018072289156626505,0.006024096385542169,0.0,0.0,0.0,0.030120481927710843,0.0,0.0,0.024096385542168676,0.0,0.006024096385542169,0.0,0.0,0.006024096385542169,0.0,0.006024096385542169,0.006024096385542169,0.0,0.0,0.012048192771084338,0.0,0.04216867469879518,0.030120481927710843,0.0,0.0,0.0,0.0,0.0,0.04216867469879518,0.0,0.0,0.006024096385542169,0.0,0.0,0.012048192771084338,0.018072289156626505,0.06626506024096386,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.012048192771084338,0.0,0.012048192771084338,0.05421686746987952,0.0,0.0,0.0,0.060240963855421686,0.006024096385542169,0.04819277108433735,0.030120481927710843,0.0,0.0,0.0,0.006024096385542169,0.0,0.018072289156626505,0.0,0.0,0.0,0.0,0.0,0.006024096385542169,0.012048192771084338,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.04216867469879518,0.0,0.0,0.0,0.0,0.030120481927710843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.012048192771084338,0.0,0.006024096385542169,0.03614457831325301,0.0,0.0,0.006024096385542169,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.006024096385542169,0.0,0.0,0.0,0.0,0.006024096385542169,0.012048192771084338,0.0
31,Marcel Scherer,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.01282051282051282,0.00641025641025641,0.08333333333333333,0.00641025641025641,0.0,0.0641025641025641,0.0,0.0,0.0,0.0,0.00641025641025641,0.00641025641025641,0.0,0.0,0.00641025641025641,0.00641025641025641,0.0,0.00641025641025641,0.01282051282051282,0.04487179487179487,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.038461538461538464,0.01282051282051282,0.0,0.0,0.01282051282051282,0.019230769230769232,0.0,0.019230769230769232,0.00641025641025641,0.0,0.00641025641025641,0.0,0.00641025641025641,0.00641025641025641,0.0,0.00641025641025641,0.0,0.0,0.0,0.00641025641025641,0.0,0.057692307692307696,0.05128205128205128,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.00641025641025641,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.01282051282051282,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.00641025641025641,0.0,0.02564102564102564,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.0,0.019230769230769232,0.0,0.0,0.0,0.019230769230769232,0.01282051282051282,0.00641025641025641,0.0,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.0,0.019230769230769232,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0
32,Max Binder,Schweizerische Volkspartei (SVP),0.015494636471990465,0.0,0.0,0.0011918951132300357,0.0011918951132300357,0.11323003575685339,0.10131108462455304,0.0,0.0,0.041716328963051254,0.0,0.0,0.0,0.026221692491060787,0.011918951132300357,0.004767580452920143,0.0,0.0023837902264600714,0.0023837902264600714,0.0059594755661501785,0.0011918951132300357,0.0,0.0011918951132300357,0.0023837902264600714,0.033373063170441,0.0011918951132300357,0.0023837902264600714,0.0,0.004767580452920143,0.0023837902264600714,0.0,0.0059594755661501785,0.0,0.0,0.023837902264600714,0.0011918951132300357,0.0,0.0011918951132300357,0.003575685339690107,0.010727056019070322,0.0,0.0,0.004767580452920143,0.0,0.003575685339690107,0.004767580452920143,0.0,0.0023837902264600714,0.0,0.04052443384982122,0.004767580452920143,0.007151370679380214,0.0,0.0166865315852205,0.0,0.003575685339690107,0.007151370679380214,0.0,0.014302741358760428,0.0,0.010727056019070322,0.004767580452920143,0.0011918951132300357,0.004767580452920143,0.004767580452920143,0.0023837902264600714,0.0011918951132300357,0.0023837902264600714,0.0011918951132300357,0.05363528009535161,0.003575685339690107,0.0011918951132300357,0.0,0.0023837902264600714,0.0011918951132300357,0.0023837902264600714,0.0023837902264600714,0.026221692491060787,0.0,0.0,0.0,0.007151370679380214,0.0059594755661501785,0.0631704410011919,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.007151370679380214,0.0,0.009535160905840286,0.0,0.0023837902264600714,0.003575685339690107,0.003575685339690107,0.0,0.0,0.0011918951132300357,0.0,0.050059594755661505,0.0023837902264600714,0.0,0.0023837902264600714,0.0,0.0,0.009535160905840286,0.009535160905840286,0.0011918951132300357,0.0,0.0,0.0011918951132300357,0.0,0.009535160905840286,0.03456495828367104,0.0,0.0011918951132300357,0.0,0.0,0.003575685339690107,0.011918951132300357,0.004767580452920143,0.0,0.0,0.0,0.0,0.0,0.0,0.0023837902264600714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011918951132300357,0.0,0.0,0.0,0.0,0.015494636471990465,0.0,0.0023837902264600714,0.0023837902264600714,0.025029797377830752,0.0023837902264600714,0.0,0.0,0.0,0.0,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0166865315852205,0.0,0.0011918951132300357,0.0,0.00834326579261025,0.0,0.003575685339690107,0.0,0.0,0.0,0.0023837902264600714,0.0023837902264600714,0.0011918951132300357,0.0
