,Speaker Party,Speaker,"('ablehn', 'motion')","('absatz', 'buchstab')","('absatz', 'litera')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'wurd')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('ausserhalb', 'bauzon')","('automat', 'informationsaustausch')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('bericht', 'kommission')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'mehrheit')","('bitt', 'minderheitsantrag')","('buchstab', 'a')","('buchstab', 'b')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'empfiehlt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('cvpfraktion', 'unterstutzt')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darf', 'sag')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('deshalb', 'glaub')","('differenz', 'nationalrat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('diskussion', 'einverstand')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('empfiehlt', 'stimm')","('enthalt', 'abgelehnt')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('erwahnt', 'word')","('etwa', 'million')","('etwa', 'prozent')","('europa', 'gerichtshof')","('europa', 'union')","('fakultativ', 'referendum')","('fassung', 'bundesrat')","('fassung', 'mehrheit')","('fassung', 'nationalrat')","('fdpdie', 'liberal')","('fdpfraktion', 'bitt')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'unterstutzt')","('fdpliberal', 'fraktion')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'forst')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('frau', 'sommaruga')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bieri')","('herr', 'bundesrat')","('herr', 'david')","('herr', 'jenny')","('herr', 'kolleg')","('herr', 'leuenberg')","('herr', 'nationalrat')","('herr', 'stahelin')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'bundesrat')","('herrn', 'david')","('herrn', 'kolleg')","('herrn', 'standerat')","('heut', 'geltend')","('heut', 'morg')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('insof', 'glaub')","('international', 'organisation')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'thurgau')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('landlich', 'raum')","('lasst', 'mitteil')","('le', 'conseil')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('mehr', 'geld')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'unterstutz')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('meinung', 'kommission')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'beton')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('mocht', 'nochmal')","('motion', 'abzulehn')","('motion', 'anzunehm')","('motion', 'nationalrat')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'fdpliberal')","('nam', 'kommission')","('nam', 'mehrheit')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'beschloss')","('nationalrat', 'fassung')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('offent', 'verkehr')","('organisation', 'arbeitswelt')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('postulat', 'uberweis')","('pro', 'helvetia')","('recht', 'gesagt')","('rentnerinn', 'rentn')","('richtig', 'gesagt')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('schluss', 'gekomm')","('schon', 'gesagt')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'tourismus')","('schweizer', 'nationalbank')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('standort', 'schweiz')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('stimm', 'abgelehnt')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('verdeckt', 'ermittl')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vollig', 'klar')","('vorberat', 'kommission')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('vorlieg', 'motion')","('worum', 'geht')","('wurd', 'kommission')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'drittel')","('zweit', 'saul')"
95,Schweizerische Volkspartei (SVP),Erich von Siebenthal,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
96,Schweizerische Volkspartei (SVP),Ernst Schibli,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,4,1,4,3,0,19,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,1,0,1,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,13,0,0,1,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,0,5,0,0,6,0,0,0,0,1,0,0,0,0,0,0,2,5,0,4,1,0,0,2,0,0,5,0,0,2,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,1,5,0,1,0,2,1,0,0,12,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,2,0
97,Schweizerische Volkspartei (SVP),Felix Müri,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,2,4,0,0,2,0,0,1,0,5,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,1,0,0,0
98,Schweizerische Volkspartei (SVP),Hannes Germann,4,6,0,0,1,7,3,2,2,3,16,0,5,1,1,35,2,0,0,0,1,2,4,0,7,3,2,4,3,0,10,3,2,0,2,1,5,9,14,1,1,4,2,2,5,0,0,0,9,4,1,0,1,0,2,0,2,2,4,18,0,1,1,0,13,2,0,3,7,4,0,0,0,2,4,3,7,5,4,1,5,0,0,1,1,0,0,0,0,0,0,2,5,2,0,3,31,4,5,1,1,0,7,5,2,4,3,12,0,10,5,5,1,4,1,0,18,2,3,7,0,0,1,0,0,2,0,2,0,0,11,38,0,1,3,0,3,0,3,0,3,3,1,1,5,2,2,0,2,3,0,0,0,1,1,0,0,0,3,0,2,0,0,4,3,0,0,0,2,0,0,3,70,9,1,0,1,0,1,0,5,5,4,11,1,0,0,0,0,2,0,0,1,0,2,1,1,0,18,0,0,3,2,0,1,9,6,0,0,0,0,0,2,9,2,0,2,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,5,2,0,5,7,0,0,1,3,0,1,4,3,7
99,Schweizerische Volkspartei (SVP),Hans Fehr,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,20,0,0,1,0,0,0,2,4,0,0,5,0,0,1,0,0,3,0,0,1,0,0,4,0,0,0,0,10,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,1,1,0,1,0
100,Schweizerische Volkspartei (SVP),Hans Kaufmann,0,0,0,0,0,2,0,1,0,4,25,1,1,0,0,19,0,0,0,0,5,0,2,0,0,0,0,0,0,0,2,0,7,1,2,3,0,0,5,0,0,0,1,0,1,0,0,0,3,2,1,0,0,0,0,1,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,2,3,1,1,0,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,5,0,0,6,7,0,0,11,2,0,1,6,1,0,2,1,1,0,1,0,9,0,0,1,0,0,0,1,2,0,0,0,0,0,1,21,12,0,2,6,8,1,2,0,0,0,0,2,1,0,2,0,16,4,3,0,0,0,0,0,0,0,20,0,0,0,0,1,15,0,0,5,5,1,3,1,32,0,5,0,0,0,3,0,0,4,0,4,0,0,0,0,2,3,0,2,0,0,0,0,0,0,39,0,0,1,0,0,0,2,0,0,3,2,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,15,0,1,0,0,0,0,0,0,4,2,0,1,0,0,0,2,0,0,0,3,0,0,0,6,1,1,2,3,0
101,Schweizerische Volkspartei (SVP),Hans Killer,1,12,0,0,0,3,0,1,1,5,8,0,1,0,0,38,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,4,6,4,2,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,1,0,0,1,3,1,1,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,4,0,2,0,0,3,2,0,8,4,1,0,0,0,1,1,3,3,0,1,0,0,0,0,0,1,0,16,1,0,0,0,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,2,0,1,6,1,2,2,0,0,6,0,0,0,1,0,0,4,0,0,2,2,0,1,0,0,0
102,Schweizerische Volkspartei (SVP),Hans Rutschmann,1,0,0,1,0,1,2,1,5,4,14,0,0,0,1,19,0,0,0,1,0,0,0,6,3,0,0,0,3,1,3,0,22,0,0,1,0,0,9,0,1,5,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,5,1,0,0,0,0,2,1,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,2,0,0,13,0,0,2,8,0,3,3,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,2,2,5,6,0,3,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,3,0,0,0,3,0,4,0,0,1,1,0,0,1,0,0,0,1,14,0,5,0,0,0,0,0,10,4,0,3,0,0,0,0,1,0,0,7,0,0,0,0,4,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,3,2,8,0,2,2,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,7,17,0,0,0,0,2,2,3,1,1
103,Schweizerische Volkspartei (SVP),Hansjörg Walter,1,1,0,0,0,1,0,0,0,3,3,0,1,0,0,3,2,0,0,0,2,0,0,2,0,0,4,0,0,0,0,1,1,0,2,3,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,1,0,3,0,1,0,2,0,0,4,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,0,0,2,1,1,0,0,0,0,0,0,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,1,2,0,0,0,1,0,0,0,0,0
104,Schweizerische Volkspartei (SVP),Hansruedi Wandfluh,1,1,0,0,0,0,0,0,1,3,8,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,3,0,0,4,0,0,2,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,7,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
105,Schweizerische Volkspartei (SVP),Hermann Bürgi,9,14,11,6,0,17,22,26,3,4,13,2,5,1,10,164,4,9,3,0,0,7,6,0,13,15,4,6,21,4,5,0,3,0,1,0,13,11,29,15,2,11,0,14,4,3,4,4,10,11,0,0,9,0,1,9,1,28,0,0,2,3,0,7,1,1,0,3,4,15,0,0,1,3,33,0,2,0,0,1,5,2,8,1,3,0,0,0,0,0,0,0,14,2,1,6,40,16,3,16,0,0,4,41,15,7,6,50,17,34,43,5,1,1,36,6,66,6,12,22,0,0,4,0,0,2,6,8,0,2,7,43,9,0,2,4,2,0,1,0,15,3,12,7,12,1,1,8,74,7,4,2,1,5,0,0,1,0,1,0,5,0,0,3,27,0,0,0,1,2,1,1,8,2,3,0,2,3,20,1,13,16,8,5,0,0,0,0,16,8,0,0,5,2,9,12,4,1,77,0,0,47,0,0,0,3,8,2,39,6,0,13,0,1,2,10,18,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,13,6,21,0,0,0,0,0,0,0,0,0,0,0,35,4,0,8,6,5,5,0,21,0,0,4,12,2,2,4,2,1
106,Schweizerische Volkspartei (SVP),J. Alexander Baumann,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
107,Schweizerische Volkspartei (SVP),Jasmin Hutter-Hutter,0,0,0,0,0,1,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
108,Schweizerische Volkspartei (SVP),Jean Henri Dunant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Schweizerische Volkspartei (SVP),Josef Kunz,1,0,0,0,0,0,0,0,2,7,22,0,0,0,0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,3,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,9,0,0,2,0,0,0,5,0,0,0,6,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,1,0,0,11,7,1,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,21,1,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,7,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
110,Schweizerische Volkspartei (SVP),Jürg Stahl,0,1,1,0,0,1,0,3,1,3,9,1,0,0,0,11,0,0,0,0,0,0,0,1,1,1,0,3,1,0,4,1,0,0,6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,4,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,1,0,0,2,0,0,0,0,0,0,2,7,1,2,0,0,2,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,0,0,0,0,0,2,0,0,0,0,3,2,1,0,3,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,6,26,0,1,2,0,3,0,0,5,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,7,4,0,12,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,4,0,0,1,3,2,6,0,0,4,0,0,0,3,0,0,4,3,0,0,1,1,1,1,2,0,1
111,Schweizerische Volkspartei (SVP),Lieni Füglistaller,2,13,0,0,0,4,0,3,2,6,31,2,1,0,0,20,4,0,0,0,0,0,0,1,0,3,0,2,5,0,14,0,12,3,7,5,5,3,5,1,0,1,0,4,1,1,1,1,4,1,0,0,4,0,0,2,0,0,0,2,0,2,0,0,3,1,0,0,0,2,0,0,3,1,10,0,0,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,5,0,0,0,1,0,0,2,1,0,0,6,0,0,1,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,1,0,3,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,15,14,0,2,3,0,3,1,0,43,3,1,0,2,0,0,0,3,1,0,5,0,0,0,0,1,0,0,9,0,0,0,0,1,0,6,1,0,1,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,9,2,0,6,0,0,0,0,3,3,2,0,3,1,0,0,2,3,0,1,3,0,0,1,0,6,2,2,1,0
