,Speaker,Speaker Party,"('ablehn', 'motion')","('absatz', 'buchstab')","('administrativ', 'aufwand')","('all', 'grund')","('annahm', 'motion')","('antrag', 'kommission')","('antrag', 'mehrheit')","('antrag', 'mind')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('art', 'weis')","('artikel', 'absatz')","('ausricht', 'antrag')","('beantrag', 'nam')","('bereit', 'erwahnt')","('bericht', 'kommission')","('big', 'to')","('bitt', 'deshalb')","('bitt', 'mehrheit')","('bitt', 'nam')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'leuenberg')","('bundesratin', 'widmerschlumpf')","('burg', 'partei')","('burgerinn', 'burg')","('dam', 'herr')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('darum', 'bitt')","('deshalb', 'bitt')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('direkt', 'gegenvorschlag')","('drei', 'jahr')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('erneuerbar', 'energi')","('erst', 'lini')","('europa', 'union')","('fdpliberal', 'fraktion')","('flankier', 'massnahm')","('folg', 'geb')","('frag', 'stell')","('fraktion', 'cvpevpglpfraktion')","('frank', 'pro')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'meierschatz')","('ganz', 'klar')","('geh', 'davon')","('geht', 'darum')","('geltend', 'recht')","('gemass', 'artikel')","('herr', 'bundesprasident')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'spuhl')","('hoh', 'vergut')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('interess', 'daran')","('ja', 'nein')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'gemeind')","('kenntnis', 'genomm')","('kenntnis', 'nehm')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('konsumentinn', 'konsument')","('lasst', 'ausricht')","('letzt', 'jahr')","('letzt', 'mal')","('letzt', 'woch')","('leutenegg', 'oberholz')","('losung', 'find')","('macht', 'sinn')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'svpfraktion')","('mieterinn', 'miet')","('milliard', 'frank')","('million', 'frank')","('mind', 'folg')","('mind', 'i')","('mind', 'ii')","('mocht', 'darauf')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('neu', 'unternehmenssteu')","('offent', 'hand')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('polit', 'entscheid')","('pro', 'helvetia')","('pro', 'jahr')","('richterinn', 'richt')","('rund', 'milliard')","('sag', 'ja')","('sbb', 'cargo')","('schriftlich', 'bericht')","('seit', 'fahn')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sozialdemokratinn', 'sozialdemokrat')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'klar')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stell', 'fest')","('stimm', 'enthalt')","('svpfraktion', 'beantrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'eintret')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('to', 'fail')","('too', 'big')","('uns', 'kommission')","('uns', 'meinung')","('unterstutzt', 'antrag')","('unterstutzt', 'spfraktion')","('vorlag', 'einzutret')","('z', 'b')","('zehn', 'jahr')","('zwei', 'drei')"
35,Maximilian Reimann,Schweizerische Volkspartei (SVP),0.002109704641350211,0.0,0.0,0.0,0.002109704641350211,0.002109704641350211,0.004219409282700422,0.006329113924050633,0.04008438818565401,0.0,0.016877637130801686,0.002109704641350211,0.0,0.0,0.004219409282700422,0.002109704641350211,0.002109704641350211,0.010548523206751054,0.0,0.0,0.008438818565400843,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.0,0.0,0.004219409282700422,0.0,0.0,0.016877637130801686,0.0,0.002109704641350211,0.02109704641350211,0.0,0.010548523206751054,0.014767932489451477,0.012658227848101266,0.006329113924050633,0.008438818565400843,0.002109704641350211,0.02531645569620253,0.004219409282700422,0.0,0.006329113924050633,0.016877637130801686,0.006329113924050633,0.0,0.002109704641350211,0.012658227848101266,0.10548523206751055,0.004219409282700422,0.006329113924050633,0.0,0.029535864978902954,0.004219409282700422,0.0,0.002109704641350211,0.008438818565400843,0.014767932489451477,0.1160337552742616,0.014767932489451477,0.0,0.0,0.012658227848101266,0.010548523206751054,0.0,0.004219409282700422,0.006329113924050633,0.002109704641350211,0.0,0.012658227848101266,0.004219409282700422,0.03164556962025317,0.0,0.0,0.004219409282700422,0.004219409282700422,0.0,0.0,0.02531645569620253,0.006329113924050633,0.0189873417721519,0.0,0.006329113924050633,0.010548523206751054,0.0,0.010548523206751054,0.0,0.0,0.02531645569620253,0.05063291139240506,0.002109704641350211,0.0,0.006329113924050633,0.0,0.012658227848101266,0.004219409282700422,0.0,0.0,0.0,0.0,0.0,0.004219409282700422,0.002109704641350211,0.03164556962025317,0.0,0.0,0.0,0.006329113924050633,0.0,0.002109704641350211,0.002109704641350211,0.0,0.002109704641350211,0.004219409282700422,0.002109704641350211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002109704641350211,0.004219409282700422,0.006329113924050633,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002109704641350211,0.002109704641350211,0.016877637130801686,0.0,0.0,0.0,0.004219409282700422,0.006329113924050633,0.006329113924050633,0.0189873417721519
36,Natalie Rickli,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.035211267605633804,0.014084507042253521,0.0,0.0,0.035211267605633804,0.0,0.0,0.0,0.014084507042253521,0.0,0.007042253521126761,0.007042253521126761,0.0,0.0,0.0,0.007042253521126761,0.007042253521126761,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.007042253521126761,0.0,0.007042253521126761,0.0,0.0,0.0,0.06338028169014084,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.028169014084507043,0.007042253521126761,0.0,0.035211267605633804,0.007042253521126761,0.056338028169014086,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.014084507042253521,0.007042253521126761,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.014084507042253521,0.007042253521126761,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.007042253521126761,0.007042253521126761,0.028169014084507043,0.007042253521126761,0.007042253521126761,0.007042253521126761,0.0,0.028169014084507043,0.0,0.007042253521126761,0.0,0.007042253521126761,0.014084507042253521,0.0,0.0,0.0,0.0,0.04225352112676056,0.11267605633802817,0.0,0.0,0.0,0.007042253521126761,0.0,0.035211267605633804,0.0,0.0,0.007042253521126761,0.007042253521126761,0.0,0.0,0.0,0.06338028169014084,0.0,0.0,0.0,0.04929577464788732,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.02112676056338028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.035211267605633804,0.0,0.007042253521126761
37,Oskar Freysinger,Schweizerische Volkspartei (SVP),0.0,0.010869565217391304,0.0,0.010869565217391304,0.010869565217391304,0.0,0.0,0.06521739130434782,0.0,0.0,0.010869565217391304,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.010869565217391304,0.010869565217391304,0.0,0.0,0.010869565217391304,0.0,0.0,0.010869565217391304,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03260869565217391,0.0,0.0,0.0,0.05434782608695652,0.0,0.0,0.10869565217391304,0.043478260869565216,0.0,0.05434782608695652,0.0,0.0,0.0,0.021739130434782608,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.010869565217391304,0.010869565217391304,0.0,0.03260869565217391,0.010869565217391304,0.0,0.010869565217391304,0.03260869565217391,0.0,0.0,0.0,0.03260869565217391,0.0,0.05434782608695652,0.010869565217391304,0.0,0.0,0.0,0.010869565217391304,0.0,0.010869565217391304,0.0,0.0,0.010869565217391304,0.0,0.010869565217391304,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.010869565217391304,0.021739130434782608,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.010869565217391304
38,Peter Föhn,Schweizerische Volkspartei (SVP),0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.014925373134328358,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.007462686567164179,0.0,0.007462686567164179,0.022388059701492536,0.0,0.0,0.007462686567164179,0.007462686567164179,0.0,0.0,0.007462686567164179,0.0,0.029850746268656716,0.0,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.0,0.022388059701492536,0.0,0.0,0.0,0.0,0.0,0.022388059701492536,0.007462686567164179,0.0,0.0,0.0,0.04477611940298507,0.0,0.007462686567164179,0.0,0.04477611940298507,0.0,0.007462686567164179,0.014925373134328358,0.0,0.0,0.11940298507462686,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.014925373134328358,0.007462686567164179,0.0,0.0,0.0,0.0,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.007462686567164179,0.1417910447761194,0.007462686567164179,0.029850746268656716,0.022388059701492536,0.0,0.0,0.0,0.007462686567164179,0.0,0.007462686567164179,0.0,0.0,0.007462686567164179,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.022388059701492536,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03731343283582089,0.022388059701492536,0.029850746268656716
39,Peter Spuhler,Schweizerische Volkspartei (SVP),0.0,0.005208333333333333,0.005208333333333333,0.0,0.0,0.0,0.010416666666666666,0.052083333333333336,0.0,0.0,0.0,0.03125,0.0,0.0,0.036458333333333336,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.010416666666666666,0.0,0.0,0.005208333333333333,0.005208333333333333,0.0,0.015625,0.0,0.005208333333333333,0.005208333333333333,0.036458333333333336,0.0,0.005208333333333333,0.03125,0.005208333333333333,0.0,0.0,0.015625,0.0,0.010416666666666666,0.0,0.005208333333333333,0.005208333333333333,0.041666666666666664,0.015625,0.0625,0.036458333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.010416666666666666,0.015625,0.005208333333333333,0.0,0.005208333333333333,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.036458333333333336,0.0,0.0,0.005208333333333333,0.041666666666666664,0.005208333333333333,0.0,0.08854166666666667,0.052083333333333336,0.005208333333333333,0.0,0.010416666666666666,0.005208333333333333,0.005208333333333333,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.036458333333333336,0.0,0.005208333333333333,0.0,0.020833333333333332,0.0,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.005208333333333333,0.015625,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.010416666666666666,0.0,0.020833333333333332,0.026041666666666668
40,Pirmin Schwander,Schweizerische Volkspartei (SVP),0.0009569377990430622,0.004784688995215311,0.003827751196172249,0.01818181818181818,0.0009569377990430622,0.0,0.003827751196172249,0.03444976076555024,0.0009569377990430622,0.0,0.00861244019138756,0.04880382775119617,0.0,0.01722488038277512,0.0028708133971291866,0.0,0.0019138755980861245,0.028708133971291867,0.005741626794258373,0.022966507177033493,0.015311004784688996,0.0028708133971291866,0.0028708133971291866,0.0009569377990430622,0.004784688995215311,0.0028708133971291866,0.0066985645933014355,0.0,0.003827751196172249,0.009569377990430622,0.0009569377990430622,0.0019138755980861245,0.012440191387559809,0.0028708133971291866,0.0,0.0028708133971291866,0.0066985645933014355,0.0009569377990430622,0.0009569377990430622,0.0,0.005741626794258373,0.0009569377990430622,0.0,0.0,0.015311004784688996,0.0019138755980861245,0.0,0.0066985645933014355,0.0009569377990430622,0.02966507177033493,0.0,0.0066985645933014355,0.0,0.016267942583732056,0.004784688995215311,0.02583732057416268,0.021052631578947368,0.009569377990430622,0.0019138755980861245,0.007655502392344498,0.013397129186602871,0.0,0.004784688995215311,0.0066985645933014355,0.012440191387559809,0.0,0.003827751196172249,0.0009569377990430622,0.013397129186602871,0.0,0.0066985645933014355,0.0,0.004784688995215311,0.011483253588516746,0.0,0.009569377990430622,0.0,0.003827751196172249,0.0,0.012440191387559809,0.0009569377990430622,0.0028708133971291866,0.0028708133971291866,0.0028708133971291866,0.0,0.013397129186602871,0.0028708133971291866,0.003827751196172249,0.0,0.06411483253588517,0.08708133971291866,0.026794258373205742,0.019138755980861243,0.02200956937799043,0.0,0.0028708133971291866,0.003827751196172249,0.0009569377990430622,0.0,0.03253588516746411,0.0,0.0,0.0028708133971291866,0.0,0.02966507177033493,0.0,0.0,0.0,0.016267942583732056,0.0066985645933014355,0.0028708133971291866,0.0019138755980861245,0.0,0.0,0.0019138755980861245,0.0009569377990430622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009569377990430622,0.0,0.004784688995215311,0.0,0.0028708133971291866,0.003827751196172249,0.0019138755980861245,0.0,0.0028708133971291866,0.004784688995215311,0.004784688995215311,0.005741626794258373,0.0019138755980861245,0.0019138755980861245,0.0009569377990430622,0.020095693779904306,0.0,0.0,0.014354066985645933,0.014354066985645933,0.010526315789473684,0.007655502392344498
41,Roland F. Borer,Schweizerische Volkspartei (SVP),0.0,0.003952569169960474,0.0,0.011857707509881422,0.007905138339920948,0.0,0.023715415019762844,0.023715415019762844,0.02766798418972332,0.015810276679841896,0.03162055335968379,0.03162055335968379,0.0,0.0,0.0,0.0,0.0,0.003952569169960474,0.007905138339920948,0.0,0.015810276679841896,0.007905138339920948,0.003952569169960474,0.003952569169960474,0.0,0.003952569169960474,0.003952569169960474,0.019762845849802372,0.003952569169960474,0.011857707509881422,0.039525691699604744,0.0,0.0,0.0,0.0,0.0,0.007905138339920948,0.0,0.003952569169960474,0.0,0.0,0.0,0.007905138339920948,0.0,0.011857707509881422,0.003952569169960474,0.0,0.003952569169960474,0.003952569169960474,0.03557312252964427,0.0,0.05533596837944664,0.0,0.011857707509881422,0.0,0.039525691699604744,0.0,0.0,0.03162055335968379,0.05928853754940711,0.05533596837944664,0.0,0.0,0.0,0.003952569169960474,0.0,0.015810276679841896,0.007905138339920948,0.0,0.0,0.0,0.0,0.0,0.003952569169960474,0.003952569169960474,0.0,0.003952569169960474,0.0,0.0,0.015810276679841896,0.003952569169960474,0.003952569169960474,0.0,0.0,0.007905138339920948,0.011857707509881422,0.003952569169960474,0.003952569169960474,0.0,0.015810276679841896,0.019762845849802372,0.0,0.023715415019762844,0.019762845849802372,0.019762845849802372,0.0,0.007905138339920948,0.019762845849802372,0.0,0.015810276679841896,0.0,0.0,0.0,0.0,0.015810276679841896,0.003952569169960474,0.0,0.0,0.007905138339920948,0.0,0.0,0.007905138339920948,0.0,0.0,0.0,0.003952569169960474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007905138339920948,0.0,0.019762845849802372,0.003952569169960474,0.007905138339920948,0.0,0.003952569169960474,0.0,0.0,0.003952569169960474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03557312252964427,0.003952569169960474,0.003952569169960474
42,Roland Rino Büchel,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43,Rudolf Joder,Schweizerische Volkspartei (SVP),0.0056179775280898875,0.011235955056179775,0.0056179775280898875,0.0,0.011235955056179775,0.0,0.011235955056179775,0.03932584269662921,0.0,0.0,0.0056179775280898875,0.06179775280898876,0.0,0.011235955056179775,0.016853932584269662,0.0,0.0,0.0056179775280898875,0.0056179775280898875,0.011235955056179775,0.011235955056179775,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.02247191011235955,0.0,0.0056179775280898875,0.0,0.011235955056179775,0.0,0.0,0.0,0.016853932584269662,0.0,0.056179775280898875,0.016853932584269662,0.016853932584269662,0.0056179775280898875,0.011235955056179775,0.0,0.0,0.0,0.0,0.03932584269662921,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0056179775280898875,0.0056179775280898875,0.016853932584269662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0449438202247191,0.0,0.0,0.011235955056179775,0.05056179775280899,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.0,0.0,0.011235955056179775,0.0,0.028089887640449437,0.0,0.0,0.0,0.0,0.12359550561797752,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03932584269662921,0.0056179775280898875,0.02247191011235955,0.0,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.028089887640449437,0.016853932584269662,0.011235955056179775,0.0
44,Sebastian Frehner,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
45,Simon Schenk,Schweizerische Volkspartei (SVP),0.013377926421404682,0.03678929765886288,0.016722408026755852,0.010033444816053512,0.0033444816053511705,0.006688963210702341,0.010033444816053512,0.030100334448160536,0.0033444816053511705,0.0,0.006688963210702341,0.09364548494983277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05016722408026756,0.006688963210702341,0.0,0.0,0.0033444816053511705,0.0,0.0,0.0,0.0,0.0,0.010033444816053512,0.0,0.0,0.010033444816053512,0.0,0.0,0.0,0.006688963210702341,0.0,0.0,0.0,0.05016722408026756,0.0033444816053511705,0.0,0.0,0.0033444816053511705,0.0,0.0,0.006688963210702341,0.0033444816053511705,0.010033444816053512,0.0,0.006688963210702341,0.0,0.0033444816053511705,0.006688963210702341,0.016722408026755852,0.0,0.006688963210702341,0.0,0.0033444816053511705,0.0033444816053511705,0.0,0.0,0.0,0.0,0.0,0.006688963210702341,0.006688963210702341,0.0,0.0,0.0,0.013377926421404682,0.006688963210702341,0.0,0.0,0.0,0.0033444816053511705,0.0033444816053511705,0.0,0.013377926421404682,0.0,0.0033444816053511705,0.0,0.0,0.0033444816053511705,0.0,0.010033444816053512,0.020066889632107024,0.0,0.0,0.04013377926421405,0.0,0.026755852842809364,0.013377926421404682,0.0,0.0,0.030100334448160536,0.0,0.0,0.11036789297658862,0.0,0.0,0.0033444816053511705,0.0033444816053511705,0.026755852842809364,0.0,0.0,0.020066889632107024,0.0033444816053511705,0.0,0.0,0.0,0.0,0.0,0.016722408026755852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033444816053511705,0.0,0.0033444816053511705,0.013377926421404682,0.0,0.0,0.10702341137123746,0.0,0.006688963210702341,0.013377926421404682,0.0,0.0,0.0,0.0,0.006688963210702341,0.0033444816053511705,0.0,0.0,0.006688963210702341,0.0033444816053511705,0.0033444816053511705,0.0033444816053511705
46,Sylvia Flückiger-Bäni,Schweizerische Volkspartei (SVP),0.004672897196261682,0.004672897196261682,0.02336448598130841,0.0,0.0,0.0,0.009345794392523364,0.037383177570093455,0.004672897196261682,0.014018691588785047,0.009345794392523364,0.08411214953271028,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.004672897196261682,0.0,0.0,0.004672897196261682,0.009345794392523364,0.0,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.0,0.014018691588785047,0.03271028037383177,0.0,0.0,0.004672897196261682,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.04205607476635514,0.0,0.0,0.014018691588785047,0.009345794392523364,0.009345794392523364,0.0,0.0,0.0,0.0,0.014018691588785047,0.009345794392523364,0.004672897196261682,0.02336448598130841,0.009345794392523364,0.018691588785046728,0.02336448598130841,0.0,0.0,0.0,0.018691588785046728,0.0,0.0,0.0,0.004672897196261682,0.0,0.014018691588785047,0.004672897196261682,0.0,0.0,0.004672897196261682,0.0,0.0,0.004672897196261682,0.0,0.014018691588785047,0.0,0.009345794392523364,0.009345794392523364,0.004672897196261682,0.0,0.009345794392523364,0.0,0.0,0.0,0.0514018691588785,0.07476635514018691,0.0,0.014018691588785047,0.004672897196261682,0.0,0.0,0.004672897196261682,0.0,0.0,0.03271028037383177,0.0,0.0,0.004672897196261682,0.0,0.102803738317757,0.0,0.004672897196261682,0.0,0.0,0.0,0.018691588785046728,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014018691588785047,0.0,0.004672897196261682,0.014018691588785047,0.004672897196261682,0.0,0.014018691588785047,0.004672897196261682,0.004672897196261682,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.018691588785046728,0.009345794392523364,0.004672897196261682
47,Theophil Pfister,Schweizerische Volkspartei (SVP),0.005319148936170213,0.007978723404255319,0.0,0.0,0.0026595744680851063,0.0026595744680851063,0.013297872340425532,0.05319148936170213,0.0,0.0,0.015957446808510637,0.061170212765957445,0.0,0.015957446808510637,0.0026595744680851063,0.0,0.0,0.005319148936170213,0.005319148936170213,0.023936170212765957,0.018617021276595744,0.0026595744680851063,0.013297872340425532,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.0026595744680851063,0.0,0.0,0.0,0.010638297872340425,0.0,0.013297872340425532,0.0,0.005319148936170213,0.0,0.007978723404255319,0.0,0.0,0.0,0.0,0.007978723404255319,0.0,0.0,0.0026595744680851063,0.015957446808510637,0.0,0.031914893617021274,0.0,0.0425531914893617,0.0026595744680851063,0.010638297872340425,0.0,0.034574468085106384,0.0,0.013297872340425532,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.007978723404255319,0.0,0.0,0.0,0.005319148936170213,0.0026595744680851063,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.007978723404255319,0.0,0.0026595744680851063,0.0026595744680851063,0.007978723404255319,0.005319148936170213,0.007978723404255319,0.026595744680851064,0.02127659574468085,0.0,0.05053191489361702,0.08244680851063829,0.026595744680851064,0.02127659574468085,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.023936170212765957,0.0026595744680851063,0.0,0.007978723404255319,0.0,0.0026595744680851063,0.0,0.005319148936170213,0.034574468085106384,0.0026595744680851063,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.005319148936170213,0.0026595744680851063,0.02127659574468085,0.0026595744680851063,0.026595744680851064,0.0026595744680851063,0.007978723404255319,0.0026595744680851063,0.010638297872340425,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.010638297872340425,0.013297872340425532,0.007978723404255319,0.0
