,Speaker,Speaker Party,"('absatz', 'buchstab')","('absatz', 'streich')","('allgemein', 'teil')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommission')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('artikel', 'strafgesetzbuch')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('beschuldigt', 'person')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'fassung')","('bitt', 'nam')","('buchstab', 'c')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesamt', 'migration')","('bundesrat', 'beantragt')","('bundesrat', 'bereit')","('bundesrat', 'couchepin')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('buro', 'wahl')","('cvpfraktion', 'teilt')","('cvpfraktion', 'unterstutzt')","('dam', 'herr')","('darauf', 'aufmerksam')","('darum', 'bitt')","('darum', 'bundesrat')","('davon', 'uberzeugt')","('de', 'la')","('entwurf', 'bundesrat')","('erklart', 'beschluss')","('erneuerbar', 'energi')","('ersatz', 'list')","('erst', 'ersatz')","('fassung', 'bundesrat')","('fdpfraktion', 'teilt')","('folg', 'geb')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'sommaruga')","('ganz', 'genau')","('ganz', 'wichtig')","('gas', 'dampfkraftwerk')","('geht', 'darum')","('geht', 'ja')","('geltend', 'gemacht')","('geltend', 'recht')","('gemacht', 'word')","('gemass', 'artikel')","('gemeinsam', 'sorgerecht')","('gesagt', 'word')","('gesetz', 'grundlag')","('gesetz', 'regel')","('gross', 'bedeut')","('grund', 'dafur')","('herr', 'bundesprasident')","('herr', 'david')","('herr', 'kolleg')","('herr', 'schiess')","('herr', 'visch')","('herr', 'vollm')","('indirekt', 'teilliquidation')","('initiativ', 'folg')","('international', 'organisation')","('ja', 'schon')","('kalt', 'progression')","('kenntnis', 'nehm')","('klein', 'mittl')","('kolleg', 'leuenberg')","('kolleg', 'schmid')","('kollegin', 'fetz')","('kollektiv', 'kapitalanlag')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('konsumentinn', 'konsument')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'unterstutz')","('mehrheit', 'unterstutzt')","('mehrheit', 'wak')","('mehrheit', 'zustimmt')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'darauf')","('mocht', 'nochmal')","('motion', 'anzunehm')","('muss', 'einfach')","('muss', 'seh')","('nam', 'kommission')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('nationalratsmandat', 'besteht')","('natur', 'frag')","('natur', 'schon')","('neu', 'gesetz')","('neu', 'regionalpolit')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('polit', 'entscheid')","('prasenz', 'schweiz')","('pro', 'helvetia')","('richterinn', 'richt')","('rund', 'million')","('sbb', 'cargo')","('schweiz', 'tourismus')","('sicht', 'spfraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantragt')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'teilt')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('standerat', 'folg')","('stell', 'fest')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'artikel')","('svpfraktion', 'beantrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'teilt')","('svpfraktion', 'unterstutzt')","('teil', 'antrag')","('teilt', 'antrag')","('tut', 'leid')","('uns', 'kommission')","('unterstutzt', 'antrag')","('unvereinbar', 'nationalratsmandat')","('verfug', 'stell')","('vier', 'jahr')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('worum', 'geht')","('zwei', 'drei')"
35,Otto Laubacher,Schweizerische Volkspartei (SVP),0.012048192771084338,0.012048192771084338,0.0,0.0,0.0,0.012048192771084338,0.024096385542168676,0.07228915662650602,0.0,0.0,0.10843373493975904,0.0,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0,0.0,0.0,0.03614457831325301,0.0,0.0,0.03614457831325301,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.012048192771084338,0.012048192771084338,0.0,0.0,0.0,0.04819277108433735,0.0,0.0,0.024096385542168676,0.0,0.0,0.0,0.03614457831325301,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.024096385542168676,0.0,0.0,0.0,0.03614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060240963855421686,0.024096385542168676,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.012048192771084338,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0963855421686747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.012048192771084338,0.0,0.012048192771084338,0.0
36,Peter Föhn,Schweizerische Volkspartei (SVP),0.03664921465968586,0.005235602094240838,0.0,0.0,0.005235602094240838,0.015706806282722512,0.015706806282722512,0.10471204188481675,0.0,0.0,0.08376963350785341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015706806282722512,0.041884816753926704,0.005235602094240838,0.031413612565445025,0.015706806282722512,0.0,0.0,0.0,0.0,0.0,0.0,0.015706806282722512,0.0,0.010471204188481676,0.0,0.0,0.0,0.031413612565445025,0.0,0.0,0.0,0.015706806282722512,0.0,0.020942408376963352,0.0,0.005235602094240838,0.0,0.0,0.005235602094240838,0.0,0.010471204188481676,0.010471204188481676,0.0,0.005235602094240838,0.0,0.0,0.015706806282722512,0.0,0.0,0.005235602094240838,0.0,0.0,0.0,0.005235602094240838,0.010471204188481676,0.0,0.005235602094240838,0.010471204188481676,0.0,0.005235602094240838,0.0,0.0,0.0,0.010471204188481676,0.0,0.0,0.05235602094240838,0.0,0.010471204188481676,0.0,0.005235602094240838,0.0,0.010471204188481676,0.0,0.0,0.0,0.0,0.0,0.005235602094240838,0.005235602094240838,0.0,0.0,0.03664921465968586,0.0,0.010471204188481676,0.0,0.0,0.0,0.015706806282722512,0.0,0.005235602094240838,0.015706806282722512,0.0,0.0,0.010471204188481676,0.0,0.0,0.0,0.0,0.041884816753926704,0.0,0.0,0.0,0.0,0.015706806282722512,0.005235602094240838,0.0,0.0,0.0,0.0,0.020942408376963352,0.015706806282722512,0.0,0.005235602094240838,0.0,0.015706806282722512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010471204188481676,0.0,0.010471204188481676,0.010471204188481676,0.0,0.0,0.005235602094240838,0.005235602094240838,0.005235602094240838,0.0,0.005235602094240838,0.0,0.0,0.015706806282722512,0.0,0.0,0.0,0.0,0.015706806282722512,0.0,0.0,0.010471204188481676,0.02617801047120419
37,Peter Spuhler,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07446808510638298,0.0,0.0,0.02127659574468085,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.0,0.0,0.0,0.010638297872340425,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031914893617021274,0.0,0.0,0.010638297872340425,0.0,0.031914893617021274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.010638297872340425,0.02127659574468085,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.031914893617021274,0.0,0.0,0.010638297872340425,0.07446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.02127659574468085,0.010638297872340425,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.09574468085106383,0.0,0.02127659574468085,0.010638297872340425,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.11702127659574468,0.0,0.0,0.0,0.0,0.02127659574468085,0.010638297872340425,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.031914893617021274,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.02127659574468085,0.010638297872340425,0.0,0.0,0.0851063829787234
38,Pirmin Schwander,Schweizerische Volkspartei (SVP),0.01990049751243781,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.04975124378109453,0.0,0.03482587064676617,0.06467661691542288,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.03482587064676617,0.009950248756218905,0.0,0.024875621890547265,0.01990049751243781,0.014925373134328358,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.004975124378109453,0.004975124378109453,0.0,0.0,0.009950248756218905,0.0,0.004975124378109453,0.0,0.0,0.009950248756218905,0.0,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07960199004975124,0.014925373134328358,0.0,0.004975124378109453,0.0,0.024875621890547265,0.0,0.03980099502487562,0.004975124378109453,0.0,0.0,0.0,0.004975124378109453,0.0,0.024875621890547265,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.004975124378109453,0.004975124378109453,0.0,0.0,0.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.07960199004975124,0.004975124378109453,0.004975124378109453,0.0,0.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.004975124378109453,0.0,0.009950248756218905,0.004975124378109453,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,0.01990049751243781,0.0,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009950248756218905,0.0,0.004975124378109453,0.03980099502487562,0.0,0.024875621890547265,0.024875621890547265,0.009950248756218905,0.004975124378109453,0.004975124378109453,0.0,0.024875621890547265,0.009950248756218905,0.0,0.0,0.0,0.009950248756218905,0.0,0.004975124378109453,0.009950248756218905,0.004975124378109453,0.0,0.009950248756218905,0.01990049751243781
39,Robert Keller,Schweizerische Volkspartei (SVP),0.007547169811320755,0.007547169811320755,0.0,0.0,0.01509433962264151,0.011320754716981131,0.01509433962264151,0.05660377358490566,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.007547169811320755,0.0,0.007547169811320755,0.0,0.0037735849056603774,0.0,0.011320754716981131,0.0,0.0,0.011320754716981131,0.0,0.007547169811320755,0.0,0.0,0.0037735849056603774,0.0,0.0,0.01509433962264151,0.0,0.0037735849056603774,0.0,0.0,0.0,0.0,0.0,0.011320754716981131,0.0037735849056603774,0.022641509433962263,0.0,0.026415094339622643,0.0,0.12075471698113208,0.0,0.0,0.007547169811320755,0.0,0.011320754716981131,0.0,0.0,0.0,0.0037735849056603774,0.0,0.0,0.0037735849056603774,0.0,0.018867924528301886,0.007547169811320755,0.0037735849056603774,0.0,0.0,0.011320754716981131,0.0,0.0,0.0,0.018867924528301886,0.0,0.01509433962264151,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0037735849056603774,0.0,0.01509433962264151,0.0,0.0037735849056603774,0.0,0.0,0.0,0.0,0.0,0.011320754716981131,0.007547169811320755,0.0,0.0,0.01509433962264151,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.007547169811320755,0.0,0.0,0.0,0.0037735849056603774,0.0,0.0037735849056603774,0.0037735849056603774,0.0,0.07924528301886792,0.0,0.0,0.0,0.0,0.0,0.026415094339622643,0.0,0.06792452830188679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052830188679245285,0.007547169811320755,0.0,0.011320754716981131,0.007547169811320755,0.0,0.007547169811320755,0.0037735849056603774,0.033962264150943396,0.0,0.011320754716981131,0.0,0.0,0.0,0.0,0.007547169811320755,0.0037735849056603774,0.0,0.0,0.007547169811320755,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.026415094339622643,0.0037735849056603774
40,Roland F. Borer,Schweizerische Volkspartei (SVP),0.009259259259259259,0.0,0.0,0.0,0.0,0.009259259259259259,0.018518518518518517,0.07407407407407407,0.018518518518518517,0.0,0.10185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.009259259259259259,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.06481481481481481,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.018518518518518517,0.037037037037037035,0.0,0.09259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.0,0.0,0.0,0.0,0.009259259259259259,0.018518518518518517,0.0,0.009259259259259259,0.009259259259259259,0.027777777777777776,0.037037037037037035,0.009259259259259259,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.009259259259259259,0.018518518518518517,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.018518518518518517,0.018518518518518517,0.046296296296296294,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.027777777777777776
41,Rudolf Joder,Schweizerische Volkspartei (SVP),0.004807692307692308,0.0,0.004807692307692308,0.0,0.014423076923076924,0.009615384615384616,0.019230769230769232,0.052884615384615384,0.0,0.0,0.0625,0.004807692307692308,0.009615384615384616,0.004807692307692308,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.004807692307692308,0.028846153846153848,0.004807692307692308,0.009615384615384616,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.028846153846153848,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.09134615384615384,0.004807692307692308,0.019230769230769232,0.014423076923076924,0.004807692307692308,0.02403846153846154,0.0,0.0,0.004807692307692308,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.014423076923076924,0.0,0.0,0.02403846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.004807692307692308,0.009615384615384616,0.0,0.014423076923076924,0.03365384615384615,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.02403846153846154,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.09134615384615384,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.052884615384615384,0.0,0.004807692307692308,0.0,0.0,0.004807692307692308,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.014423076923076924,0.0,0.0,0.0,0.009615384615384616,0.04326923076923077,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.009615384615384616,0.004807692307692308,0.0,0.0,0.0,0.04807692307692308,0.0,0.004807692307692308,0.0
42,Simon Schenk,Schweizerische Volkspartei (SVP),0.033707865168539325,0.011235955056179775,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0449438202247191,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.02247191011235955,0.0,0.011235955056179775,0.0,0.0,0.0,0.011235955056179775,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.033707865168539325,0.0,0.056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,0.0,0.033707865168539325,0.0,0.011235955056179775,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.02247191011235955,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.07865168539325842,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.011235955056179775,0.07865168539325842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.07865168539325842,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0449438202247191,0.0,0.0,0.011235955056179775
43,Theophil Pfister,Schweizerische Volkspartei (SVP),0.0031645569620253164,0.0,0.0,0.0,0.0031645569620253164,0.0031645569620253164,0.00949367088607595,0.13291139240506328,0.0,0.006329113924050633,0.03164556962025317,0.012658227848101266,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.006329113924050633,0.0031645569620253164,0.0,0.05379746835443038,0.006329113924050633,0.03164556962025317,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0,0.0031645569620253164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00949367088607595,0.00949367088607595,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0031645569620253164,0.0,0.028481012658227847,0.0,0.0,0.0031645569620253164,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0,0.0,0.0031645569620253164,0.0031645569620253164,0.0031645569620253164,0.006329113924050633,0.00949367088607595,0.0,0.03481012658227848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00949367088607595,0.0031645569620253164,0.0,0.0,0.0,0.0,0.00949367088607595,0.0189873417721519,0.0,0.0,0.00949367088607595,0.00949367088607595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0,0.0031645569620253164,0.0,0.056962025316455694,0.0,0.0,0.0,0.006329113924050633,0.0,0.006329113924050633,0.0,0.0031645569620253164,0.0,0.0,0.00949367088607595,0.12025316455696203,0.0,0.012658227848101266,0.0,0.00949367088607595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0189873417721519,0.006329113924050633,0.012658227848101266,0.022151898734177215,0.0031645569620253164,0.006329113924050633,0.006329113924050633,0.0031645569620253164,0.02531645569620253,0.015822784810126583,0.0189873417721519,0.0,0.00949367088607595,0.0,0.015822784810126583,0.0,0.0,0.0,0.0031645569620253164,0.015822784810126583,0.0,0.015822784810126583,0.02531645569620253,0.00949367088607595,0.0,0.00949367088607595,0.0031645569620253164
44,This Jenny,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.014619883040935672,0.014619883040935672,0.0,0.0,0.0029239766081871343,0.0,0.0,0.0,0.0,0.0029239766081871343,0.0,0.005847953216374269,0.0029239766081871343,0.0029239766081871343,0.0,0.005847953216374269,0.0029239766081871343,0.0,0.0,0.0,0.0029239766081871343,0.0,0.0,0.0,0.0,0.0029239766081871343,0.017543859649122806,0.0,0.008771929824561403,0.0,0.0,0.0,0.005847953216374269,0.0029239766081871343,0.0,0.0,0.011695906432748537,0.0,0.0029239766081871343,0.0,0.0,0.0,0.0,0.0,0.0,0.005847953216374269,0.008771929824561403,0.014619883040935672,0.023391812865497075,0.0,0.0,0.017543859649122806,0.0,0.0,0.011695906432748537,0.008771929824561403,0.0,0.005847953216374269,0.0029239766081871343,0.0029239766081871343,0.0,0.0029239766081871343,0.0,0.0,0.008771929824561403,0.014619883040935672,0.014619883040935672,0.0,0.05263157894736842,0.0029239766081871343,0.0,0.0,0.0,0.005847953216374269,0.0,0.008771929824561403,0.0,0.043859649122807015,0.0029239766081871343,0.05555555555555555,0.02631578947368421,0.03216374269005848,0.0,0.005847953216374269,0.017543859649122806,0.0,0.005847953216374269,0.014619883040935672,0.011695906432748537,0.0029239766081871343,0.0,0.0,0.0,0.029239766081871343,0.0,0.005847953216374269,0.15497076023391812,0.0029239766081871343,0.0,0.029239766081871343,0.0029239766081871343,0.0029239766081871343,0.0,0.0,0.0,0.017543859649122806,0.0029239766081871343,0.0,0.0029239766081871343,0.005847953216374269,0.0,0.0,0.008771929824561403,0.0,0.005847953216374269,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03216374269005848,0.0,0.0029239766081871343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.014619883040935672,0.011695906432748537,0.043859649122807015,0.0,0.0029239766081871343,0.023391812865497075
45,Thomas Müller,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.03968253968253968,0.007936507936507936,0.03968253968253968,0.0,0.0,0.15873015873015872,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0873015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.015873015873015872,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.2777777777777778,0.0,0.023809523809523808,0.07142857142857142,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0873015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0
46,Toni Bortoluzzi,Schweizerische Volkspartei (SVP),0.02666666666666667,0.008888888888888889,0.0,0.0,0.008888888888888889,0.0044444444444444444,0.017777777777777778,0.07555555555555556,0.0,0.0,0.03111111111111111,0.0,0.0,0.008888888888888889,0.0,0.0044444444444444444,0.017777777777777778,0.0,0.008888888888888889,0.008888888888888889,0.0,0.0044444444444444444,0.0,0.0,0.008888888888888889,0.008888888888888889,0.035555555555555556,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.013333333333333334,0.0,0.0,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.022222222222222223,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0044444444444444444,0.008888888888888889,0.0,0.0044444444444444444,0.0,0.0,0.008888888888888889,0.0,0.0,0.0,0.0,0.008888888888888889,0.0,0.008888888888888889,0.0,0.02666666666666667,0.0044444444444444444,0.0,0.0,0.0,0.0,0.02666666666666667,0.017777777777777778,0.022222222222222223,0.0,0.022222222222222223,0.03111111111111111,0.0044444444444444444,0.0,0.0,0.0,0.008888888888888889,0.0,0.0,0.035555555555555556,0.0044444444444444444,0.008888888888888889,0.008888888888888889,0.0,0.0,0.0044444444444444444,0.0,0.013333333333333334,0.0,0.0,0.0,0.022222222222222223,0.0,0.013333333333333334,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.017777777777777778,0.02666666666666667,0.0,0.0,0.0,0.008888888888888889,0.0044444444444444444,0.0,0.0,0.0,0.013333333333333334,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0044444444444444444,0.0044444444444444444
